Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
118, CIVILIZATION_GREECE, 39, 16, 5, 21, 0, 0, 0, 57, 57, 0
118, CIVILIZATION_AMERICA, 57, 17, 3, 14, 3, 14, 0, 157, 157, 0
118, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 0, 0, 0, 0
118, CIVILIZATION_KONGO, 55, 16, 7, 22, 8, 4, 0, 21, 21, 0
118, CIVILIZATION_INDONESIA, 42, 15, 2, 11, 0, 8, 0, 78, 78, 0
118, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_KANDY, 12, 12, 0, 6, 6, 0, 0, 0, 0, 0
118, CIVILIZATION_LISBON, 12, 12, 2, 5, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_RAPA_NUI, 13, 12, 1, 5, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
118, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
118, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_MAYA, 56, 25, 9, 19, 6, 4, 0, 69, 69, 0
118, CIVILIZATION_EGYPT, 69, 28, 4, 21, 19, 4, 0, 233, 233, 0
119, CIVILIZATION_MAPUCHE, 68, 25, 7, 51, 5, 11, 0, 120, 148, 0
119, CIVILIZATION_SCOTLAND, 59, 16, 3, 17, 0, 3, 0, 175, 175, 0
119, CIVILIZATION_GRAN_COLOMBIA, 59, 20, 4, 33, 6, 11, 0, 101, 101, 0
119, CIVILIZATION_GREECE, 39, 16, 5, 21, 0, 0, 0, 60, 60, 0
119, CIVILIZATION_AMERICA, 57, 17, 3, 15, 3, 14, 0, 161, 161, 0
119, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 0, 0, 0, 0
119, CIVILIZATION_KONGO, 55, 16, 7, 22, 8, 4, 0, 22, 22, 0
119, CIVILIZATION_INDONESIA, 42, 15, 2, 11, 0, 8, 0, 80, 80, 0
119, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_KANDY, 12, 12, 0, 6, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_LISBON, 12, 12, 2, 5, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_RAPA_NUI, 13, 12, 1, 5, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
119, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
119, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
119, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_MAYA, 56, 29, 9, 19, 6, 4, 0, 71, 71, 0
119, CIVILIZATION_EGYPT, 70, 28, 4, 21, 19, 4, 0, 237, 237, 0
120, CIVILIZATION_MAPUCHE, 68, 28, 7, 51, 5, 11, 0, 121, 149, 0
120, CIVILIZATION_SCOTLAND, 59, 16, 3, 18, 0, 3, 0, 177, 177, 0
120, CIVILIZATION_GRAN_COLOMBIA, 59, 20, 5, 33, 7, 12, 0, 103, 103, 0
120, CIVILIZATION_GREECE, 39, 16, 5, 21, 0, 0, 0, 63, 63, 0
120, CIVILIZATION_AMERICA, 57, 17, 3, 15, 3, 14, 0, 165, 165, 0
120, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 0, 0, 0, 0
120, CIVILIZATION_KONGO, 55, 16, 7, 22, 8, 4, 0, 23, 23, 0
120, CIVILIZATION_INDONESIA, 42, 15, 2, 11, 0, 8, 0, 82, 82, 0
120, CIVILIZATION_EGYPT, 71, 28, 4, 21, 19, 4, 0, 241, 241, 0
120, CIVILIZATION_MAPUCHE, 68, 28, 7, 51, 5, 11, 0, 121, 149, 0
120, CIVILIZATION_SCOTLAND, 59, 16, 3, 18, 0, 3, 0, 177, 177, 0
120, CIVILIZATION_GRAN_COLOMBIA, 59, 20, 5, 33, 7, 12, 0, 103, 103, 0
120, CIVILIZATION_GREECE, 39, 16, 5, 21, 0, 0, 0, 63, 63, 0
120, CIVILIZATION_AMERICA, 57, 17, 3, 15, 3, 14, 0, 165, 165, 0
120, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 0, 0, 0, 0
120, CIVILIZATION_KONGO, 55, 16, 7, 22, 8, 4, 0, 23, 23, 0
120, CIVILIZATION_INDONESIA, 42, 15, 2, 11, 0, 8, 0, 82, 82, 0
120, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
120, CIVILIZATION_LISBON, 12, 12, 2, 5, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
120, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
120, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
120, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_MAYA, 57, 29, 9, 20, 6, 4, 0, 73, 73, 0
120, CIVILIZATION_EGYPT, 71, 28, 4, 21, 19, 4, 0, 241, 241, 0
121, CIVILIZATION_MAPUCHE, 69, 28, 7, 51, 5, 11, 0, 122, 150, 0
121, CIVILIZATION_SCOTLAND, 59, 16, 3, 18, 0, 3, 0, 179, 179, 0
121, CIVILIZATION_GRAN_COLOMBIA, 60, 20, 5, 34, 7, 12, 0, 105, 105, 0
121, CIVILIZATION_GREECE, 39, 16, 5, 21, 0, 0, 0, 66, 66, 0
121, CIVILIZATION_AMERICA, 57, 25, 3, 21, 3, 14, 0, 169, 169, 0
121, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 0, 0, 0, 0
121, CIVILIZATION_KONGO, 55, 16, 7, 23, 4, 4, 0, 24, 24, 0
121, CIVILIZATION_INDONESIA, 42, 15, 2, 11, 0, 8, 0, 84, 84, 0
121, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
121, CIVILIZATION_LISBON, 12, 12, 2, 5, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
121, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
121, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
121, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121, CIVILIZATION_MAYA, 57, 29, 9, 20, 6, 4, 0, 75, 75, 0
121, CIVILIZATION_EGYPT, 72, 28, 4, 22, 19, 4, 0, 245, 245, 0
122, CIVILIZATION_MAPUCHE, 71, 28, 7, 51, 5, 11, 0, 123, 151, 0
122, CIVILIZATION_SCOTLAND, 59, 18, 3, 17, 0, 4, 0, 181, 181, 0
122, CIVILIZATION_GRAN_COLOMBIA, 60, 21, 5, 34, 7, 12, 0, 57, 105, 0
122, CIVILIZATION_GREECE, 40, 14, 5, 21, 0, 0, 1, 9, 66, 0
122, CIVILIZATION_AMERICA, 57, 25, 4, 21, 3, 14, 1, 23, 169, 0
122, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 1, 0, 0, 0
122, CIVILIZATION_KONGO, 55, 16, 7, 23, 4, 4, 1, 15, 24, 0
122, CIVILIZATION_INDONESIA, 42, 15, 2, 12, 0, 8, 1, 26, 84, 0
122, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
122, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
122, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
122, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
122, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
122, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
122, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_MAYA, 57, 29, 10, 20, 0, 12, 1, 17, 75, 0
122, CIVILIZATION_EGYPT, 72, 28, 4, 22, 19, 4, 1, 149, 245, 0
123, CIVILIZATION_MAPUCHE, 72, 28, 7, 51, 5, 11, 0, 124, 152, 0
123, CIVILIZATION_SCOTLAND, 60, 18, 3, 17, 0, 4, 0, 183, 183, 0
123, CIVILIZATION_GRAN_COLOMBIA, 60, 21, 5, 34, 7, 12, 0, 59, 107, 0
123, CIVILIZATION_GREECE, 40, 12, 5, 21, 0, 0, 1, 12, 69, 0
123, CIVILIZATION_AMERICA, 57, 27, 4, 21, 3, 14, 1, 27, 173, 0
123, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 1, 1, 1, 0
123, CIVILIZATION_KONGO, 55, 16, 7, 23, 4, 4, 1, 16, 25, 0
123, CIVILIZATION_INDONESIA, 42, 15, 2, 12, 0, 8, 1, 28, 86, 0
123, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
123, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
123, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
123, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
123, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
123, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
123, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_MAYA, 57, 29, 10, 20, 0, 12, 1, 19, 77, 0
123, CIVILIZATION_EGYPT, 72, 30, 4, 22, 19, 4, 1, 153, 249, 0
124, CIVILIZATION_MAPUCHE, 72, 28, 7, 51, 5, 11, 0, 125, 153, 0
124, CIVILIZATION_SCOTLAND, 60, 18, 3, 17, 0, 4, 0, 185, 185, 0
124, CIVILIZATION_GRAN_COLOMBIA, 61, 21, 5, 35, 7, 12, 0, 61, 109, 0
124, CIVILIZATION_GREECE, 41, 12, 5, 21, 0, 0, 1, 15, 72, 0
124, CIVILIZATION_AMERICA, 57, 27, 4, 21, 3, 14, 1, 31, 177, 0
124, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 1, 2, 2, 0
124, CIVILIZATION_KONGO, 56, 16, 7, 23, 4, 4, 1, 17, 26, 0
124, CIVILIZATION_INDONESIA, 43, 15, 2, 12, 0, 8, 1, 30, 88, 0
124, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
124, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
124, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
124, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
124, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
124, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
124, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_MAYA, 57, 29, 10, 19, 8, 12, 1, 21, 79, 0
124, CIVILIZATION_EGYPT, 73, 30, 4, 22, 19, 4, 1, 157, 253, 0
125, CIVILIZATION_MAPUCHE, 72, 28, 7, 51, 5, 13, 0, 126, 154, 0
125, CIVILIZATION_SCOTLAND, 60, 18, 3, 17, 0, 4, 0, 187, 187, 0
125, CIVILIZATION_GRAN_COLOMBIA, 62, 21, 6, 36, 7, 12, 0, 63, 111, 0
125, CIVILIZATION_GREECE, 41, 12, 5, 21, 0, 0, 1, 18, 75, 0
125, CIVILIZATION_AMERICA, 57, 27, 4, 21, 3, 14, 1, 35, 181, 0
125, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 1, 3, 3, 0
125, CIVILIZATION_KONGO, 57, 16, 7, 23, 4, 4, 1, 18, 27, 0
125, CIVILIZATION_INDONESIA, 43, 15, 2, 12, 0, 8, 1, 32, 90, 0
125, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
125, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
125, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
125, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_SINGAPORE, 11, 14, 0, 5, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
125, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 6, 0, 0, 0, 0, 0
125, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
125, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_MAYA, 58, 29, 10, 19, 8, 12, 1, 23, 81, 0
125, CIVILIZATION_EGYPT, 73, 30, 5, 23, 19, 4, 1, 161, 257, 0
126, CIVILIZATION_MAPUCHE, 72, 28, 8, 51, 5, 13, 0, 127, 155, 0
126, CIVILIZATION_SCOTLAND, 60, 18, 3, 18, 0, 4, 0, 189, 189, 0
126, CIVILIZATION_GRAN_COLOMBIA, 62, 21, 8, 37, 7, 12, 0, 65, 113, 0
126, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 21, 78, 0
126, CIVILIZATION_AMERICA, 57, 27, 4, 21, 3, 14, 1, 39, 185, 0
126, CIVILIZATION_CANADA, 45, 24, 3, 11, 0, 8, 1, 4, 4, 0
126, CIVILIZATION_KONGO, 57, 16, 7, 23, 4, 4, 1, 19, 28, 0
126, CIVILIZATION_INDONESIA, 43, 15, 2, 12, 0, 8, 1, 34, 92, 0
126, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
126, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
126, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
126, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
126, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
126, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
126, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_MAYA, 59, 29, 12, 19, 8, 12, 1, 25, 83, 0
126, CIVILIZATION_EGYPT, 73, 30, 5, 23, 19, 4, 1, 165, 261, 0
127, CIVILIZATION_MAPUCHE, 72, 28, 8, 54, 5, 15, 0, 98, 155, 0
127, CIVILIZATION_SCOTLAND, 60, 19, 3, 19, 0, 4, 0, 191, 191, 0
127, CIVILIZATION_GRAN_COLOMBIA, 70, 21, 8, 37, 0, 12, 0, 67, 115, 0
127, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 23, 80, 0
127, CIVILIZATION_AMERICA, 59, 27, 4, 22, 3, 16, 1, 43, 189, 0
127, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 1, 5, 5, 0
127, CIVILIZATION_KONGO, 58, 16, 7, 24, 4, 4, 1, 20, 29, 0
127, CIVILIZATION_INDONESIA, 43, 15, 2, 12, 0, 8, 1, 36, 94, 0
127, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
127, CIVILIZATION_KANDY, 12, 12, 0, 7, 8, 0, 0, 0, 0, 0
127, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
127, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
127, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
127, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
127, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_MAYA, 59, 33, 12, 19, 8, 12, 1, 27, 85, 0
127, CIVILIZATION_EGYPT, 82, 30, 5, 23, 19, 4, 1, 169, 265, 0
128, CIVILIZATION_MAPUCHE, 72, 28, 8, 54, 0, 15, 0, 89, 155, 0
128, CIVILIZATION_SCOTLAND, 60, 19, 3, 19, 0, 4, 0, 193, 193, 0
128, CIVILIZATION_GRAN_COLOMBIA, 70, 24, 8, 23, 8, 12, 0, 69, 117, 0
128, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 15, 80, 0
128, CIVILIZATION_AMERICA, 59, 27, 5, 22, 3, 16, 1, 47, 193, 0
128, CIVILIZATION_CANADA, 45, 24, 4, 11, 2, 8, 1, 6, 6, 0
128, CIVILIZATION_KONGO, 61, 20, 7, 24, 4, 7, 1, 21, 30, 0
128, CIVILIZATION_INDONESIA, 44, 15, 2, 12, 0, 8, 1, 38, 96, 0
128, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
128, CIVILIZATION_KANDY, 12, 12, 0, 7, 8, 0, 0, 0, 0, 0
128, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
128, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_BABYLON, 9, 11, 0, 7, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
128, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
128, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
128, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_MAYA, 59, 39, 12, 19, 8, 12, 1, 29, 87, 0
128, CIVILIZATION_EGYPT, 82, 30, 5, 24, 19, 4, 1, 173, 269, 0
126, CIVILIZATION_MAPUCHE, 72, 28, 8, 51, 5, 13, 0, 127, 155, 0
126, CIVILIZATION_SCOTLAND, 60, 18, 3, 18, 0, 4, 0, 189, 189, 0
126, CIVILIZATION_GRAN_COLOMBIA, 62, 21, 8, 37, 7, 12, 0, 65, 113, 0
126, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 21, 78, 0
126, CIVILIZATION_AMERICA, 57, 27, 4, 21, 3, 14, 1, 39, 185, 0
126, CIVILIZATION_CANADA, 45, 24, 3, 11, 0, 8, 1, 4, 4, 0
126, CIVILIZATION_KONGO, 57, 16, 7, 23, 4, 4, 1, 19, 28, 0
126, CIVILIZATION_INDONESIA, 43, 15, 2, 12, 0, 8, 1, 34, 92, 0
126, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
126, CIVILIZATION_KANDY, 12, 12, 0, 6, 8, 0, 0, 0, 0, 0
126, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
126, CIVILIZATION_ARMAGH, 12, 12, 1, 4, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
126, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
126, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
126, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_MAYA, 59, 29, 12, 19, 8, 12, 1, 25, 83, 0
126, CIVILIZATION_EGYPT, 73, 30, 5, 23, 19, 4, 1, 165, 261, 0
127, CIVILIZATION_MAPUCHE, 72, 28, 8, 54, 5, 15, 0, 98, 155, 0
127, CIVILIZATION_SCOTLAND, 60, 19, 3, 19, 0, 4, 0, 191, 191, 0
127, CIVILIZATION_GRAN_COLOMBIA, 70, 21, 8, 37, 0, 12, 0, 67, 115, 0
127, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 23, 80, 0
127, CIVILIZATION_AMERICA, 59, 27, 4, 22, 3, 16, 1, 43, 189, 0
127, CIVILIZATION_CANADA, 45, 24, 3, 11, 2, 8, 1, 5, 5, 0
127, CIVILIZATION_KONGO, 58, 16, 7, 24, 4, 4, 1, 20, 29, 0
