Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
113, CIVILIZATION_EGYPT, 4, 21, 16, 12, 12, 0, 0, 0, 51, 11, 335, 446, 36, 18, 86, 8, 57, 56
114, CIVILIZATION_MAPUCHE, 5, 30, 19, 12, 6, 0, 0, 0, 61, 14, 31, 86, 53, 32, 11, 10, 68, 85
114, CIVILIZATION_SCOTLAND, 4, 14, 14, 12, 12, 0, 0, 0, 52, 23, 59, 146, 19, 15, 10, 5, 38, 33
114, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 15, 12, 9, 0, 0, 4, 59, 16, 130, 77, 24, 25, 37, 10, 59, 69
114, CIVILIZATION_GREECE, 3, 13, 16, 11, 1, 0, 0, 1, 39, 12, 126, 72, 48, 17, 8, 2, 45, 37
114, CIVILIZATION_AMERICA, 5, 18, 15, 8, 3, 0, 0, 0, 57, 16, 140, 142, 20, 9, 28, 12, 57, 52
114, CIVILIZATION_CANADA, 4, 14, 11, 9, 2, 0, 0, 12, 43, 8, 353, 37, 14, 10, 20, 25, 38, 39
114, CIVILIZATION_KONGO, 5, 28, 16, 9, 4, 0, 0, 0, 53, 8, 204, 103, 38, 11, 17, 4, 59, 80
114, CIVILIZATION_INDONESIA, 4, 13, 13, 9, 3, 0, 0, 17, 42, 3, 72, 103, 12, 7, 11, 8, 23, 44
114, CIVILIZATION_CARDIFF, 1, 9, 14, 11, 6, 0, 0, 0, 8, 7, 373, 0, 5, 4, 4, 0, 5, 23
114, CIVILIZATION_KANDY, 1, 8, 14, 11, 2, 0, 0, 1, 12, 2, 48, 0, 5, 5, 10, 0, 3, 22
114, CIVILIZATION_LISBON, 1, 7, 14, 11, 6, 0, 0, 1, 12, 4, 119, 0, 5, 4, 15, 0, 3, 19
114, CIVILIZATION_RAPA_NUI, 1, 7, 15, 11, 0, 0, 0, 0, 13, 4, 364, 0, 4, 4, 13, 0, 2, 15
114, CIVILIZATION_ARMAGH, 1, 6, 13, 11, 2, 0, 0, 0, 12, 0, 110, 267, 4, 4, 4, 2, 4, 15
114, CIVILIZATION_HATTUSA, 1, 4, 16, 11, 6, 0, 0, 0, 10, 8, 305, 0, 5, 4, 7, 0, 7, 9
114, CIVILIZATION_SINGAPORE, 1, 7, 14, 11, 6, 0, 0, 0, 9, 8, 447, 127, 4, 4, 8, 1, 6, 17
114, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 235, 0, 5, 3, 6, 0, 2, 21
114, CIVILIZATION_LA_VENTA, 1, 6, 14, 11, 7, 0, 0, 0, 9, 5, 247, 605, 5, 4, 10, 12, 2, 13
114, CIVILIZATION_VALLETTA, 1, 8, 14, 11, 3, 0, 0, 0, 7, 6, 227, 0, 6, 3, 10, 0, 1, 24
114, CIVILIZATION_PRESLAV, 1, 5, 15, 11, 6, 0, 0, 0, 7, 3, 499, 0, 4, 4, 5, 0, 3, 9
114, CIVILIZATION_JERUSALEM, 1, 7, 14, 11, 5, 0, 0, 0, 10, 6, 446, 1805, 5, 4, 9, 60, 6, 17
114, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
114, CIVILIZATION_MAYA, 4, 23, 19, 12, 9, 0, 0, 0, 55, 18, 560, 83, 31, 18, 39, 9, 56, 79
114, CIVILIZATION_EGYPT, 5, 27, 16, 12, 12, 0, 0, 0, 63, 15, 127, 454, 35, 23, 75, 7, 53, 75
115, CIVILIZATION_MAPUCHE, 5, 30, 19, 12, 6, 0, 0, 0, 61, 14, 28, 97, 54, 32, 16, 10, 68, 85
115, CIVILIZATION_SCOTLAND, 4, 15, 14, 12, 12, 0, 0, 0, 52, 25, 56, 153, 21, 15, 10, 6, 43, 31
115, CIVILIZATION_GRAN_COLOMBIA, 5, 24, 15, 12, 9, 0, 0, 4, 59, 16, 138, 88, 24, 25, 37, 10, 58, 67
115, CIVILIZATION_GREECE, 3, 13, 16, 11, 1, 0, 0, 1, 39, 12, 127, 74, 48, 17, 8, 2, 45, 37
115, CIVILIZATION_AMERICA, 5, 18, 15, 8, 3, 0, 0, 0, 57, 16, 157, 155, 20, 9, 28, 12, 57, 52
115, CIVILIZATION_CANADA, 4, 13, 11, 9, 2, 0, 0, 13, 43, 9, 363, 62, 13, 9, 20, 25, 36, 38
115, CIVILIZATION_KONGO, 5, 28, 16, 9, 4, 0, 0, 0, 54, 8, 200, 107, 38, 11, 17, 4, 59, 80
115, CIVILIZATION_INDONESIA, 4, 13, 13, 9, 3, 0, 0, 17, 42, 3, 76, 112, 12, 7, 11, 8, 24, 45
115, CIVILIZATION_CARDIFF, 1, 9, 14, 11, 6, 0, 0, 0, 8, 7, 378, 0, 5, 4, 4, 0, 5, 23
115, CIVILIZATION_KANDY, 1, 8, 14, 11, 2, 0, 0, 1, 12, 2, 56, 0, 5, 5, 10, 0, 3, 22
115, CIVILIZATION_LISBON, 1, 7, 14, 11, 6, 0, 0, 1, 12, 4, 133, 0, 5, 4, 15, 0, 3, 19
115, CIVILIZATION_RAPA_NUI, 1, 7, 15, 11, 0, 0, 0, 0, 13, 4, 374, 0, 4, 4, 10, 0, 2, 15
115, CIVILIZATION_ARMAGH, 1, 6, 13, 11, 2, 0, 0, 0, 12, 0, 111, 269, 4, 4, 4, 2, 4, 15
115, CIVILIZATION_HATTUSA, 1, 4, 16, 11, 6, 0, 0, 0, 10, 8, 300, 0, 5, 4, 7, 0, 7, 9
115, CIVILIZATION_SINGAPORE, 1, 7, 14, 11, 6, 0, 0, 0, 11, 8, 455, 129, 5, 4, 8, 1, 6, 16
115, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 239, 0, 5, 3, 6, 0, 2, 21
115, CIVILIZATION_LA_VENTA, 1, 6, 14, 11, 7, 0, 0, 0, 9, 5, 255, 618, 5, 4, 10, 12, 2, 13
115, CIVILIZATION_VALLETTA, 1, 8, 14, 11, 3, 0, 0, 0, 7, 6, 236, 0, 6, 3, 10, 0, 1, 24
115, CIVILIZATION_PRESLAV, 1, 4, 15, 11, 6, 0, 0, 0, 7, 3, 505, 0, 4, 4, 5, 0, 4, 9
115, CIVILIZATION_JERUSALEM, 1, 7, 14, 11, 5, 0, 0, 0, 10, 6, 454, 1865, 5, 4, 9, 60, 6, 17
115, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115, CIVILIZATION_MAYA, 4, 23, 19, 13, 9, 0, 0, 0, 56, 19, 584, 152, 33, 18, 41, 9, 56, 79
115, CIVILIZATION_EGYPT, 5, 27, 16, 12, 12, 0, 0, 0, 64, 15, 200, 461, 36, 23, 87, 7, 56, 75
116, CIVILIZATION_MAPUCHE, 5, 31, 20, 12, 5, 0, 0, 0, 61, 15, 29, 110, 56, 36, 18, 13, 66, 88
116, CIVILIZATION_SCOTLAND, 4, 14, 14, 12, 12, 0, 0, 0, 52, 25, 53, 158, 21, 14, 10, 5, 42, 33
116, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 16, 12, 9, 0, 0, 3, 59, 16, 145, 98, 26, 27, 37, 10, 62, 68
116, CIVILIZATION_GREECE, 3, 14, 16, 12, 1, 0, 0, 2, 39, 12, 126, 76, 51, 17, 8, 2, 46, 40
116, CIVILIZATION_AMERICA, 5, 18, 15, 8, 3, 0, 0, 0, 57, 16, 164, 18, 20, 9, 17, 12, 57, 52
116, CIVILIZATION_CANADA, 4, 13, 11, 9, 2, 0, 0, 13, 44, 9, 336, 87, 13, 9, 20, 25, 36, 38
116, CIVILIZATION_KONGO, 5, 28, 17, 9, 4, 0, 0, 0, 54, 9, 63, 111, 38, 11, 17, 4, 59, 81
116, CIVILIZATION_INDONESIA, 4, 14, 13, 9, 3, 0, 0, 18, 42, 3, 81, 126, 12, 7, 11, 14, 23, 49
116, CIVILIZATION_CARDIFF, 1, 9, 14, 12, 6, 0, 0, 0, 9, 7, 382, 0, 5, 4, 4, 0, 5, 26
116, CIVILIZATION_KANDY, 1, 8, 14, 12, 2, 0, 0, 1, 12, 2, 64, 0, 5, 5, 10, 0, 3, 22
116, CIVILIZATION_LISBON, 1, 7, 14, 12, 6, 0, 0, 1, 12, 4, 147, 0, 5, 4, 15, 0, 3, 19
116, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 4, 385, 0, 4, 4, 10, 0, 2, 15
116, CIVILIZATION_ARMAGH, 1, 6, 13, 12, 2, 0, 0, 0, 12, 0, 113, 272, 4, 3, 4, 2, 4, 15
116, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 295, 0, 5, 4, 7, 0, 7, 9
116, CIVILIZATION_SINGAPORE, 1, 7, 14, 12, 6, 0, 0, 0, 11, 8, 463, 130, 5, 4, 8, 1, 6, 16
116, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 244, 0, 5, 3, 6, 0, 2, 21
116, CIVILIZATION_LA_VENTA, 1, 6, 14, 12, 7, 0, 0, 0, 9, 5, 262, 630, 5, 4, 10, 12, 2, 13
116, CIVILIZATION_VALLETTA, 1, 8, 14, 12, 3, 0, 0, 0, 7, 6, 245, 0, 6, 3, 10, 0, 1, 24
116, CIVILIZATION_PRESLAV, 1, 4, 15, 12, 6, 0, 0, 0, 7, 3, 510, 0, 4, 4, 5, 0, 4, 9
116, CIVILIZATION_JERUSALEM, 1, 7, 14, 12, 5, 0, 0, 0, 10, 6, 461, 1926, 5, 4, 9, 60, 6, 17
116, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116, CIVILIZATION_MAYA, 4, 25, 19, 13, 10, 0, 0, 0, 56, 19, 605, 165, 34, 18, 39, 13, 58, 84
116, CIVILIZATION_EGYPT, 5, 27, 16, 13, 12, 0, 0, 0, 68, 15, 272, 470, 36, 24, 87, 8, 54, 75
117, CIVILIZATION_MAPUCHE, 5, 31, 20, 12, 5, 0, 0, 0, 61, 15, 30, 122, 53, 39, 18, 12, 65, 87
117, CIVILIZATION_SCOTLAND, 4, 14, 15, 12, 12, 0, 0, 0, 52, 25, 50, 163, 21, 14, 10, 5, 42, 33
117, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 16, 12, 9, 0, 0, 3, 59, 17, 153, 110, 26, 27, 38, 13, 65, 67
117, CIVILIZATION_GREECE, 3, 14, 16, 12, 1, 0, 0, 1, 39, 12, 126, 78, 54, 21, 8, 2, 45, 37
117, CIVILIZATION_AMERICA, 5, 18, 15, 8, 2, 0, 0, 0, 57, 18, 171, 31, 21, 10, 17, 12, 58, 54
117, CIVILIZATION_CANADA, 4, 13, 12, 9, 2, 0, 0, 13, 45, 9, 346, 113, 13, 9, 20, 25, 36, 38
117, CIVILIZATION_KONGO, 5, 28, 17, 9, 4, 0, 0, 0, 55, 9, 60, 115, 38, 11, 17, 4, 59, 81
117, CIVILIZATION_INDONESIA, 4, 14, 13, 9, 3, 0, 0, 18, 42, 3, 86, 141, 12, 7, 11, 14, 23, 49
117, CIVILIZATION_CARDIFF, 1, 9, 14, 12, 6, 0, 0, 0, 9, 7, 387, 0, 5, 4, 4, 0, 5, 26
117, CIVILIZATION_KANDY, 1, 8, 14, 12, 2, 0, 0, 1, 12, 2, 72, 0, 5, 5, 10, 0, 3, 22
117, CIVILIZATION_LISBON, 1, 7, 14, 12, 6, 0, 0, 1, 12, 5, 162, 0, 5, 4, 15, 0, 3, 20
117, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 4, 396, 0, 4, 4, 10, 0, 2, 15
117, CIVILIZATION_ARMAGH, 1, 6, 13, 12, 2, 0, 0, 0, 12, 0, 114, 275, 4, 4, 4, 2, 4, 15
117, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 290, 0, 5, 4, 7, 0, 7, 9
117, CIVILIZATION_SINGAPORE, 1, 7, 14, 12, 6, 0, 0, 0, 11, 8, 471, 132, 5, 4, 8, 1, 6, 16
117, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 248, 0, 5, 3, 6, 0, 2, 21
117, CIVILIZATION_LA_VENTA, 1, 6, 15, 12, 7, 0, 0, 0, 9, 5, 269, 643, 5, 4, 10, 12, 2, 13
117, CIVILIZATION_VALLETTA, 1, 8, 14, 12, 3, 0, 0, 0, 7, 6, 254, 0, 6, 3, 10, 0, 1, 24
117, CIVILIZATION_PRESLAV, 1, 5, 15, 12, 6, 0, 0, 0, 7, 3, 516, 0, 4, 4, 5, 0, 3, 9
117, CIVILIZATION_JERUSALEM, 1, 7, 14, 12, 5, 0, 0, 0, 10, 6, 469, 1986, 5, 4, 9, 60, 6, 17
117, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117, CIVILIZATION_MAYA, 4, 25, 19, 13, 10, 0, 0, 0, 56, 20, 626, 178, 34, 20, 39, 13, 60, 84
117, CIVILIZATION_EGYPT, 5, 27, 17, 13, 12, 0, 0, 0, 69, 16, 256, 479, 38, 26, 87, 8, 64, 75
118, CIVILIZATION_MAPUCHE, 6, 33, 20, 12, 4, 0, 0, 0, 68, 15, 31, 135, 59, 41, 18, 12, 67, 94
118, CIVILIZATION_SCOTLAND, 4, 14, 15, 12, 12, 0, 0, 0, 52, 26, 47, 169, 21, 14, 10, 5, 42, 33
118, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 16, 12, 9, 0, 0, 4, 59, 16, 167, 123, 26, 27, 38, 13, 65, 67
118, CIVILIZATION_GREECE, 3, 14, 17, 12, 1, 0, 0, 1, 39, 12, 125, 80, 54, 21, 8, 2, 45, 37
118, CIVILIZATION_AMERICA, 5, 18, 15, 8, 2, 0, 0, 0, 57, 18, 172, 47, 21, 10, 17, 16, 58, 55
118, CIVILIZATION_CANADA, 4, 14, 12, 9, 2, 0, 0, 13, 45, 9, 357, 138, 14, 10, 20, 25, 36, 42
118, CIVILIZATION_KONGO, 5, 28, 17, 9, 4, 0, 0, 0, 55, 10, 56, 119, 38, 11, 17, 4, 59, 82
118, CIVILIZATION_INDONESIA, 4, 14, 13, 9, 3, 0, 0, 18, 42, 3, 90, 155, 12, 7, 11, 14, 23, 49
118, CIVILIZATION_CARDIFF, 1, 9, 14, 12, 6, 0, 0, 0, 9, 6, 391, 0, 5, 4, 4, 0, 5, 25
118, CIVILIZATION_KANDY, 1, 8, 14, 12, 3, 0, 0, 1, 12, 2, 78, 0, 5, 5, 10, 0, 3, 22
118, CIVILIZATION_LISBON, 1, 7, 14, 12, 6, 0, 0, 1, 12, 5, 176, 0, 5, 4, 15, 0, 3, 20
118, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 4, 407, 0, 4, 4, 10, 0, 2, 15
118, CIVILIZATION_ARMAGH, 1, 6, 13, 12, 2, 0, 0, 0, 12, 0, 116, 277, 4, 4, 4, 2, 4, 15
118, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 285, 0, 5, 4, 7, 0, 7, 9
118, CIVILIZATION_SINGAPORE, 1, 7, 14, 12, 6, 0, 0, 0, 11, 8, 479, 134, 5, 4, 8, 1, 6, 16
118, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 252, 0, 5, 3, 6, 0, 2, 21
118, CIVILIZATION_LA_VENTA, 1, 6, 15, 12, 7, 0, 0, 0, 9, 5, 277, 656, 5, 4, 10, 12, 2, 13
118, CIVILIZATION_VALLETTA, 1, 8, 14, 12, 3, 0, 0, 0, 7, 6, 260, 0, 5, 3, 8, 0, 1, 24
118, CIVILIZATION_PRESLAV, 1, 4, 15, 12, 6, 0, 0, 0, 7, 3, 521, 0, 4, 4, 5, 0, 4, 9
118, CIVILIZATION_JERUSALEM, 1, 7, 15, 12, 5, 0, 0, 0, 10, 6, 476, 2047, 5, 4, 9, 60, 6, 17
118, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118, CIVILIZATION_MAYA, 4, 25, 19, 13, 10, 0, 0, 0, 56, 20, 687, 191, 34, 20, 39, 13, 60, 84
118, CIVILIZATION_EGYPT, 5, 27, 18, 13, 12, 0, 0, 0, 69, 17, 327, 488, 38, 26, 85, 8, 64, 76
119, CIVILIZATION_MAPUCHE, 6, 34, 20, 12, 3, 0, 0, 0, 68, 15, 33, 147, 59, 42, 18, 12, 70, 95
119, CIVILIZATION_SCOTLAND, 5, 15, 15, 12, 13, 0, 0, 0, 59, 26, 41, 174, 23, 15, 10, 5, 47, 37
119, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 16, 13, 8, 0, 0, 4, 59, 16, 174, 135, 26, 27, 37, 12, 71, 67
119, CIVILIZATION_GREECE, 3, 14, 18, 12, 0, 0, 0, 1, 39, 12, 126, 82, 51, 23, 8, 2, 45, 37
119, CIVILIZATION_AMERICA, 5, 19, 16, 8, 3, 0, 0, 0, 57, 18, 178, 63, 22, 10, 17, 16, 61, 57
119, CIVILIZATION_CANADA, 4, 14, 13, 9, 2, 0, 0, 13, 45, 11, 366, 164, 16, 10, 19, 25, 46, 37
119, CIVILIZATION_KONGO, 5, 28, 18, 9, 4, 0, 0, 1, 55, 10, 52, 123, 38, 11, 17, 4, 59, 82
119, CIVILIZATION_INDONESIA, 4, 14, 13, 9, 3, 0, 0, 19, 42, 3, 95, 170, 12, 7, 11, 14, 23, 49
119, CIVILIZATION_CARDIFF, 1, 9, 14, 12, 7, 0, 0, 0, 9, 6, 394, 0, 5, 4, 4, 0, 5, 24
119, CIVILIZATION_KANDY, 1, 8, 14, 12, 3, 0, 0, 1, 12, 2, 80, 0, 5, 5, 5, 0, 3, 22
119, CIVILIZATION_LISBON, 1, 7, 15, 12, 6, 0, 0, 1, 12, 5, 190, 0, 5, 4, 15, 0, 3, 20
119, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 4, 418, 0, 4, 4, 10, 0, 2, 15
119, CIVILIZATION_ARMAGH, 1, 6, 13, 12, 1, 0, 0, 0, 12, 0, 118, 280, 4, 4, 4, 2, 4, 15
119, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 280, 0, 5, 4, 7, 0, 7, 9
119, CIVILIZATION_SINGAPORE, 1, 7, 16, 12, 6, 0, 0, 0, 11, 9, 487, 136, 5, 4, 8, 1, 8, 16
119, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 257, 0, 5, 3, 6, 0, 2, 21
119, CIVILIZATION_LA_VENTA, 1, 6, 15, 12, 7, 0, 0, 0, 9, 5, 284, 668, 5, 4, 10, 12, 2, 13
119, CIVILIZATION_VALLETTA, 1, 8, 14, 12, 3, 0, 0, 0, 7, 6, 269, 0, 6, 3, 11, 0, 1, 24
119, CIVILIZATION_PRESLAV, 1, 4, 16, 12, 6, 0, 0, 0, 7, 3, 527, 0, 4, 4, 5, 0, 5, 9
119, CIVILIZATION_JERUSALEM, 1, 7, 16, 12, 5, 0, 0, 0, 10, 6, 467, 2107, 5, 4, 9, 60, 6, 17
119, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
119, CIVILIZATION_MAYA, 4, 25, 19, 13, 10, 0, 0, 0, 56, 20, 706, 212, 34, 20, 39, 20, 60, 84
119, CIVILIZATION_EGYPT, 5, 27, 18, 13, 12, 0, 0, 0, 70, 17, 96, 497, 38, 26, 85, 8, 64, 77
120, CIVILIZATION_MAPUCHE, 6, 34, 21, 12, 3, 0, 0, 0, 68, 15, 33, 159, 61, 42, 17, 12, 70, 95
120, CIVILIZATION_SCOTLAND, 5, 16, 15, 12, 13, 0, 0, 0, 59, 26, 37, 180, 22, 15, 10, 5, 46, 40
120, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 16, 13, 8, 0, 0, 4, 59, 16, 86, 147, 26, 28, 37, 12, 71, 67
120, CIVILIZATION_GREECE, 3, 14, 18, 12, 0, 0, 0, 1, 39, 12, 129, 84, 37, 22, 8, 2, 45, 37
120, CIVILIZATION_AMERICA, 5, 19, 16, 9, 3, 0, 0, 0, 57, 18, 187, 79, 20, 11, 20, 16, 59, 58
120, CIVILIZATION_CANADA, 4, 14, 13, 9, 2, 0, 0, 13, 45, 11, 375, 189, 16, 10, 19, 25, 46, 37
120, CIVILIZATION_KONGO, 5, 28, 18, 9, 4, 0, 0, 1, 55, 10, 47, 127, 38, 11, 17, 4, 59, 82
120, CIVILIZATION_INDONESIA, 4, 14, 13, 9, 3, 0, 0, 19, 42, 3, 100, 184, 12, 7, 11, 14, 23, 49
120, CIVILIZATION_EGYPT, 5, 27, 18, 13, 12, 0, 0, 0, 71, 17, 191, 508, 48, 35, 117, 11, 112, 77
120, CIVILIZATION_MAPUCHE, 6, 34, 21, 12, 3, 0, 0, 0, 68, 15, 33, 159, 61, 42, 17, 12, 70, 95
120, CIVILIZATION_SCOTLAND, 5, 16, 15, 12, 13, 0, 0, 0, 59, 26, 37, 180, 22, 15, 10, 5, 46, 40
120, CIVILIZATION_GRAN_COLOMBIA, 5, 25, 16, 13, 8, 0, 0, 4, 59, 16, 86, 147, 26, 28, 37, 12, 71, 67
120, CIVILIZATION_GREECE, 3, 14, 18, 12, 0, 0, 0, 1, 39, 12, 129, 84, 37, 22, 8, 2, 45, 37
120, CIVILIZATION_AMERICA, 5, 19, 16, 9, 3, 0, 0, 0, 57, 18, 187, 79, 20, 11, 20, 16, 59, 58
120, CIVILIZATION_CANADA, 4, 14, 13, 9, 2, 0, 0, 13, 45, 11, 375, 189, 16, 10, 19, 25, 46, 37
120, CIVILIZATION_KONGO, 5, 28, 18, 9, 4, 0, 0, 1, 55, 10, 47, 127, 38, 11, 17, 4, 59, 82
120, CIVILIZATION_INDONESIA, 4, 14, 13, 9, 3, 0, 0, 19, 42, 3, 100, 184, 12, 7, 11, 14, 23, 49
120, CIVILIZATION_CARDIFF, 1, 9, 14, 12, 6, 0, 0, 0, 9, 6, 398, 0, 5, 4, 4, 0, 5, 24
120, CIVILIZATION_KANDY, 1, 8, 14, 12, 3, 0, 0, 1, 12, 2, 88, 0, 6, 5, 11, 0, 3, 22
120, CIVILIZATION_LISBON, 1, 7, 15, 12, 6, 0, 0, 1, 12, 5, 205, 0, 5, 4, 15, 0, 3, 23
120, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 5, 427, 0, 4, 4, 10, 0, 2, 16
120, CIVILIZATION_ARMAGH, 1, 6, 13, 12, 1, 0, 0, 0, 12, 0, 121, 283, 4, 4, 4, 2, 4, 15
120, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 275, 0, 5, 4, 7, 0, 7, 9
120, CIVILIZATION_SINGAPORE, 1, 7, 16, 12, 6, 0, 0, 0, 11, 9, 495, 138, 5, 4, 8, 1, 8, 16
120, CIVILIZATION_BABYLON, 1, 8, 15, 10, 2, 0, 0, 0, 9, 1, 261, 0, 5, 3, 6, 0, 2, 21
120, CIVILIZATION_LA_VENTA, 1, 6, 16, 12, 7, 0, 0, 0, 9, 5, 291, 681, 5, 4, 10, 12, 2, 13
120, CIVILIZATION_VALLETTA, 1, 8, 14, 12, 3, 0, 0, 0, 7, 6, 279, 0, 6, 3, 11, 0, 1, 24
120, CIVILIZATION_PRESLAV, 1, 5, 17, 12, 6, 0, 0, 0, 7, 3, 532, 0, 4, 3, 5, 0, 4, 9
120, CIVILIZATION_JERUSALEM, 1, 7, 17, 12, 5, 0, 0, 0, 10, 6, 438, 2192, 5, 4, 9, 84, 7, 17
120, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120, CIVILIZATION_MAYA, 4, 26, 20, 13, 11, 0, 0, 0, 57, 20, 732, 232, 35, 20, 39, 24, 60, 85
120, CIVILIZATION_EGYPT, 5, 27, 18, 13, 12, 0, 0, 0, 71, 17, 164, 505, 38, 27, 90, 8, 64, 77
121, CIVILIZATION_MAPUCHE, 6, 34, 21, 12, 3, 0, 0, 0, 69, 16, 32, 171, 61, 42, 17, 12, 69, 99
121, CIVILIZATION_SCOTLAND, 5, 16, 15, 13, 13, 0, 0, 0, 59, 27, 33, 185, 22, 14, 10, 5, 41, 37
121, CIVILIZATION_GRAN_COLOMBIA, 5, 26, 16, 13, 8, 0, 0, 4, 60, 16, 86, 159, 26, 28, 36, 12, 73, 68
121, CIVILIZATION_GREECE, 3, 14, 18, 12, 0, 0, 0, 1, 39, 11, 144, 87, 37, 22, 8, 2, 45, 36
121, CIVILIZATION_AMERICA, 5, 19, 16, 10, 3, 0, 0, 0, 57, 18, 195, 103, 20, 18, 20, 24, 59, 58
121, CIVILIZATION_CANADA, 4, 14, 13, 9, 2, 0, 0, 13, 45, 11, 384, 214, 16, 10, 19, 25, 46, 37
121, CIVILIZATION_KONGO, 5, 29, 18, 10, 4, 0, 0, 1, 55, 10, 43, 131, 39, 11, 17, 4, 58, 82
121, CIVILIZATION_INDONESIA, 4, 14, 14, 9, 3, 0, 0, 19, 42, 3, 105, 199, 12, 7, 11, 14, 23, 49
121, CIVILIZATION_CARDIFF, 1, 9, 15, 12, 6, 0, 0, 0, 9, 6, 401, 0, 5, 4, 4, 0, 5, 24
121, CIVILIZATION_KANDY, 1, 8, 15, 12, 3, 0, 0, 1, 12, 2, 95, 0, 6, 5, 11, 0, 3, 22
121, CIVILIZATION_LISBON, 1, 7, 16, 12, 6, 0, 0, 1, 12, 5, 219, 0, 5, 4, 15, 0, 3, 23
121, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 5, 437, 0, 4, 4, 10, 0, 2, 16
121, CIVILIZATION_ARMAGH, 1, 6, 14, 12, 1, 0, 0, 0, 12, 0, 123, 286, 4, 4, 4, 2, 4, 15
121, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 270, 0, 5, 4, 7, 0, 7, 9
121, CIVILIZATION_SINGAPORE, 1, 7, 17, 12, 6, 0, 0, 0, 11, 9, 244, 139, 5, 4, 8, 1, 8, 16
121, CIVILIZATION_BABYLON, 1, 8, 16, 11, 2, 0, 0, 0, 9, 1, 50, 0, 5, 3, 6, 0, 2, 21
121, CIVILIZATION_LA_VENTA, 1, 6, 16, 12, 7, 0, 0, 0, 9, 5, 282, 693, 5, 4, 10, 12, 2, 13
121, CIVILIZATION_VALLETTA, 1, 8, 15, 12, 3, 0, 0, 0, 7, 6, 289, 0, 6, 3, 11, 0, 1, 24
121, CIVILIZATION_PRESLAV, 1, 4, 17, 12, 6, 0, 0, 0, 7, 3, 538, 0, 4, 4, 5, 0, 5, 9
121, CIVILIZATION_JERUSALEM, 1, 7, 18, 12, 5, 0, 0, 0, 10, 6, 407, 2277, 5, 4, 9, 84, 7, 17
121, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
