Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
193, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
193, CIVILIZATION_BABYLON, 12, 11, 1, 8, 0, 0, 0, 0, 0, 0
193, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
193, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 7, 0, 0, 0, 0, 0
193, CIVILIZATION_FREE_CITIES, 23, 4, 3, 11, 0, 0, 0, 0, 0, 0
193, CIVILIZATION_MAYA, 170, 129, 27, 106, 65, 36, 3, 33, 156, 0
193, CIVILIZATION_EGYPT, 174, 124, 19, 62, 274, 43, 3, 601, 806, 0
194, CIVILIZATION_MAPUCHE, 65, 32, 9, 51, 0, 12, 2, 34, 236, 0
194, CIVILIZATION_SCOTLAND, 105, 54, 8, 45, 0, 13, 1, 293, 555, 0
194, CIVILIZATION_GRAN_COLOMBIA, 131, 93, 16, 60, 5, 23, 2, 77, 315, 0
194, CIVILIZATION_GREECE, 71, 28, 9, 20, 0, 12, 2, 36, 262, 0
194, CIVILIZATION_AMERICA, 91, 29, 6, 46, 4, 11, 2, 115, 503, 0
194, CIVILIZATION_CANADA, 82, 51, 8, 27, 19, 16, 3, 48, 182, 0
194, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 17, 93, 0
194, CIVILIZATION_INDONESIA, 59, 15, 8, 37, 0, 12, 3, 32, 195, 0
194, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
194, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
194, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
194, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 6, 0, 0, 0, 0, 0
194, CIVILIZATION_ARMAGH, 12, 17, 1, 7, 11, 0, 0, 0, 0, 0
194, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
194, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
194, CIVILIZATION_BABYLON, 12, 11, 1, 8, 0, 0, 0, 0, 0, 0
194, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
194, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 7, 0, 0, 0, 0, 0
194, CIVILIZATION_FREE_CITIES, 23, 4, 3, 11, 0, 0, 0, 0, 0, 0
194, CIVILIZATION_MAYA, 171, 132, 27, 106, 65, 36, 3, 34, 157, 0
194, CIVILIZATION_EGYPT, 174, 131, 19, 62, 274, 43, 3, 612, 817, 0
195, CIVILIZATION_MAPUCHE, 65, 32, 9, 51, 0, 12, 2, 35, 237, 0
195, CIVILIZATION_SCOTLAND, 105, 54, 8, 45, 0, 13, 1, 296, 558, 0
195, CIVILIZATION_GRAN_COLOMBIA, 132, 96, 16, 60, 5, 23, 2, 81, 319, 0
195, CIVILIZATION_GREECE, 71, 28, 9, 14, 0, 12, 2, 40, 266, 0
195, CIVILIZATION_AMERICA, 92, 29, 6, 46, 4, 11, 2, 119, 507, 0
195, CIVILIZATION_CANADA, 82, 54, 8, 27, 19, 16, 3, 49, 183, 0
195, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 18, 94, 0
195, CIVILIZATION_INDONESIA, 60, 15, 8, 35, 0, 12, 3, 34, 197, 0
195, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
195, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
195, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
195, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
195, CIVILIZATION_ARMAGH, 12, 17, 1, 7, 11, 0, 0, 0, 0, 0
195, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
195, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
195, CIVILIZATION_BABYLON, 12, 11, 1, 8, 0, 0, 0, 0, 0, 0
195, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
195, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 7, 0, 0, 0, 0, 0
195, CIVILIZATION_FREE_CITIES, 23, 4, 3, 11, 0, 0, 0, 0, 0, 0
195, CIVILIZATION_MAYA, 172, 132, 27, 107, 43, 36, 3, 35, 158, 0
195, CIVILIZATION_EGYPT, 174, 169, 19, 62, 246, 43, 3, 622, 827, 0
196, CIVILIZATION_MAPUCHE, 65, 32, 9, 51, 0, 12, 2, 36, 238, 0
196, CIVILIZATION_SCOTLAND, 106, 54, 8, 45, 0, 17, 1, 299, 561, 0
196, CIVILIZATION_GRAN_COLOMBIA, 133, 97, 16, 60, 5, 23, 2, 85, 323, 0
196, CIVILIZATION_GREECE, 71, 28, 9, 14, 0, 12, 2, 44, 270, 0
196, CIVILIZATION_AMERICA, 92, 29, 6, 46, 4, 11, 2, 123, 511, 0
196, CIVILIZATION_CANADA, 83, 58, 8, 27, 19, 16, 3, 50, 184, 0
196, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 19, 95, 0
196, CIVILIZATION_INDONESIA, 60, 15, 8, 34, 0, 12, 3, 36, 199, 0
196, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
196, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
196, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
196, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
196, CIVILIZATION_ARMAGH, 12, 17, 1, 7, 11, 0, 0, 0, 0, 0
196, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
196, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
196, CIVILIZATION_BABYLON, 12, 11, 1, 8, 0, 0, 0, 0, 0, 0
196, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
196, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 7, 0, 0, 0, 0, 0
196, CIVILIZATION_FREE_CITIES, 23, 4, 3, 11, 0, 0, 0, 0, 0, 0
196, CIVILIZATION_MAYA, 173, 132, 27, 107, 84, 36, 3, 37, 160, 0
196, CIVILIZATION_EGYPT, 176, 164, 19, 62, 274, 43, 3, 633, 838, 0
197, CIVILIZATION_MAPUCHE, 65, 32, 9, 51, 0, 16, 2, 37, 239, 0
197, CIVILIZATION_SCOTLAND, 106, 56, 8, 45, 0, 17, 1, 302, 564, 0
197, CIVILIZATION_GRAN_COLOMBIA, 134, 97, 17, 60, 5, 23, 2, 89, 327, 0
197, CIVILIZATION_GREECE, 71, 28, 9, 14, 0, 12, 2, 48, 274, 0
197, CIVILIZATION_AMERICA, 92, 29, 6, 49, 4, 11, 2, 127, 515, 0
197, CIVILIZATION_CANADA, 84, 58, 8, 27, 19, 16, 3, 51, 185, 0
197, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 20, 96, 0
197, CIVILIZATION_INDONESIA, 60, 15, 8, 34, 0, 12, 3, 38, 201, 0
197, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
197, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
197, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
197, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
197, CIVILIZATION_ARMAGH, 12, 17, 1, 7, 11, 0, 0, 0, 0, 0
197, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
197, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
197, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
197, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
197, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 7, 0, 0, 0, 0, 0
197, CIVILIZATION_FREE_CITIES, 23, 4, 3, 11, 0, 0, 0, 0, 0, 0
197, CIVILIZATION_MAYA, 173, 132, 27, 107, 84, 36, 3, 39, 162, 0
197, CIVILIZATION_EGYPT, 178, 164, 19, 62, 274, 43, 3, 644, 849, 0
198, CIVILIZATION_MAPUCHE, 65, 32, 9, 51, 0, 16, 2, 38, 240, 0
198, CIVILIZATION_SCOTLAND, 107, 56, 8, 45, 0, 17, 1, 305, 567, 0
198, CIVILIZATION_GRAN_COLOMBIA, 137, 97, 17, 60, 5, 23, 2, 93, 331, 0
198, CIVILIZATION_GREECE, 71, 28, 9, 14, 0, 12, 2, 52, 278, 0
198, CIVILIZATION_AMERICA, 92, 29, 6, 49, 4, 11, 2, 132, 520, 0
198, CIVILIZATION_CANADA, 84, 58, 8, 27, 19, 16, 3, 52, 186, 0
198, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 21, 97, 0
198, CIVILIZATION_INDONESIA, 60, 15, 8, 34, 0, 12, 3, 40, 203, 0
198, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
198, CIVILIZATION_KANDY, 13, 14, 2, 6, 0, 0, 0, 0, 0, 0
198, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
198, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
198, CIVILIZATION_ARMAGH, 12, 17, 1, 7, 11, 0, 0, 0, 0, 0
198, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
198, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
198, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
198, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
198, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 7, 0, 0, 0, 0, 0
198, CIVILIZATION_FREE_CITIES, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0
198, CIVILIZATION_MAYA, 190, 142, 31, 114, 84, 36, 3, 35, 162, 0
198, CIVILIZATION_EGYPT, 178, 167, 19, 63, 274, 43, 3, 656, 861, 0
199, CIVILIZATION_MAPUCHE, 65, 32, 9, 51, 0, 16, 2, 9, 240, 0
199, CIVILIZATION_SCOTLAND, 114, 60, 8, 45, 0, 17, 1, 308, 570, 0
199, CIVILIZATION_GRAN_COLOMBIA, 137, 100, 17, 60, 5, 23, 2, 97, 335, 0
199, CIVILIZATION_GREECE, 71, 28, 9, 22, 0, 12, 2, 56, 282, 0
199, CIVILIZATION_AMERICA, 92, 32, 6, 49, 4, 11, 2, 137, 525, 0
199, CIVILIZATION_CANADA, 85, 58, 8, 27, 19, 16, 3, 53, 187, 0
199, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 22, 98, 0
199, CIVILIZATION_INDONESIA, 60, 15, 8, 34, 0, 12, 3, 42, 205, 0
199, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
199, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
199, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
199, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
199, CIVILIZATION_ARMAGH, 12, 17, 1, 8, 11, 0, 0, 0, 0, 0
199, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
199, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
199, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
199, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
199, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
199, CIVILIZATION_FREE_CITIES, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0
199, CIVILIZATION_MAYA, 190, 164, 32, 116, 92, 36, 3, 32, 162, 0
199, CIVILIZATION_EGYPT, 179, 185, 20, 63, 312, 43, 3, 668, 873, 3
200, CIVILIZATION_MAPUCHE, 65, 32, 10, 52, 0, 16, 2, 10, 241, 0
200, CIVILIZATION_SCOTLAND, 114, 64, 8, 45, 0, 17, 1, 311, 573, 0
200, CIVILIZATION_GRAN_COLOMBIA, 137, 100, 17, 61, 5, 23, 2, 101, 339, 0
200, CIVILIZATION_GREECE, 71, 28, 9, 22, 0, 12, 2, 60, 286, 0
200, CIVILIZATION_AMERICA, 92, 32, 6, 49, 4, 11, 2, 142, 530, 0
200, CIVILIZATION_CANADA, 85, 58, 8, 27, 19, 16, 3, 54, 188, 0
200, CIVILIZATION_KONGO, 13, 16, 1, 4, 11, 4, 2, 23, 99, 0
200, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
200, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
200, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
200, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
200, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 11, 0, 0, 0, 0, 0
200, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
200, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
200, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
200, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
200, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
200, CIVILIZATION_FREE_CITIES, 20, 6, 1, 7, 0, 4, 0, 0, 0, 0
200, CIVILIZATION_MAYA, 191, 176, 32, 99, 90, 36, 3, 29, 162, 0
200, CIVILIZATION_EGYPT, 179, 185, 20, 64, 312, 43, 3, 680, 885, 3
201, CIVILIZATION_MAPUCHE, 65, 24, 10, 52, 0, 16, 2, 11, 242, 0
201, CIVILIZATION_SCOTLAND, 115, 64, 8, 45, 0, 17, 1, 314, 576, 0
201, CIVILIZATION_GRAN_COLOMBIA, 137, 100, 18, 62, 5, 23, 2, 105, 343, 0
201, CIVILIZATION_GREECE, 71, 28, 9, 22, 0, 12, 2, 64, 290, 0
201, CIVILIZATION_AMERICA, 92, 32, 6, 49, 4, 11, 2, 147, 535, 0
201, CIVILIZATION_CANADA, 85, 58, 8, 27, 19, 16, 3, 55, 189, 0
201, CIVILIZATION_INDONESIA, 60, 15, 8, 34, 0, 12, 3, 46, 209, 0
201, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
201, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
201, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
201, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
201, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 11, 0, 0, 0, 0, 0
201, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
201, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
201, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
201, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
201, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
201, CIVILIZATION_FREE_CITIES, 20, 6, 1, 7, 0, 4, 0, 0, 0, 0
201, CIVILIZATION_MAYA, 191, 176, 32, 99, 90, 36, 3, 29, 162, 0
201, CIVILIZATION_EGYPT, 179, 189, 21, 65, 312, 43, 3, 692, 897, 3
202, CIVILIZATION_MAPUCHE, 65, 21, 10, 52, 0, 16, 2, 12, 243, 0
202, CIVILIZATION_SCOTLAND, 115, 64, 8, 45, 0, 17, 1, 317, 579, 0
202, CIVILIZATION_GRAN_COLOMBIA, 138, 100, 18, 62, 5, 23, 2, 109, 347, 0
202, CIVILIZATION_GREECE, 71, 28, 9, 22, 0, 12, 2, 68, 294, 0
202, CIVILIZATION_AMERICA, 92, 32, 6, 49, 4, 11, 2, 122, 535, 0
202, CIVILIZATION_CANADA, 93, 58, 8, 27, 19, 16, 3, 86, 220, 0
202, CIVILIZATION_INDONESIA, 51, 15, 7, 32, 17, 12, 3, 48, 211, 0
202, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
202, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
202, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
202, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
202, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 11, 0, 0, 0, 0, 0
202, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
202, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
202, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
202, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
202, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
202, CIVILIZATION_FREE_CITIES, 20, 6, 1, 7, 0, 4, 0, 0, 0, 0
202, CIVILIZATION_MAYA, 191, 182, 32, 100, 90, 36, 3, 29, 162, 0
202, CIVILIZATION_EGYPT, 180, 189, 21, 65, 312, 43, 3, 704, 909, 4
203, CIVILIZATION_MAPUCHE, 66, 21, 10, 53, 0, 16, 2, 13, 244, 0
203, CIVILIZATION_SCOTLAND, 115, 64, 8, 46, 0, 17, 1, 320, 582, 0
203, CIVILIZATION_GRAN_COLOMBIA, 138, 100, 18, 63, 5, 23, 2, 113, 351, 0
203, CIVILIZATION_GREECE, 71, 36, 9, 25, 0, 12, 2, 72, 298, 0
203, CIVILIZATION_AMERICA, 93, 32, 6, 49, 4, 11, 2, 127, 540, 0
203, CIVILIZATION_CANADA, 93, 58, 8, 27, 20, 16, 3, 87, 221, 0
203, CIVILIZATION_INDONESIA, 51, 15, 7, 32, 19, 12, 3, 50, 213, 0
203, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
203, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
203, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
203, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
203, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 12, 0, 0, 0, 0, 0
203, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
203, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
203, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
203, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
203, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
203, CIVILIZATION_FREE_CITIES, 20, 6, 1, 7, 0, 4, 0, 0, 0, 0
203, CIVILIZATION_MAYA, 192, 188, 33, 103, 90, 36, 3, 29, 162, 0
203, CIVILIZATION_EGYPT, 182, 190, 22, 65, 312, 43, 3, 716, 921, 3
204, CIVILIZATION_MAPUCHE, 66, 21, 10, 53, 0, 16, 2, 14, 245, 0
204, CIVILIZATION_SCOTLAND, 115, 64, 8, 46, 0, 17, 1, 323, 585, 0
204, CIVILIZATION_GRAN_COLOMBIA, 138, 100, 18, 63, 10, 23, 2, 117, 355, 0
204, CIVILIZATION_GREECE, 71, 36, 9, 25, 0, 12, 2, 76, 302, 0
204, CIVILIZATION_AMERICA, 93, 36, 7, 49, 5, 11, 2, 132, 545, 0
204, CIVILIZATION_CANADA, 93, 58, 8, 30, 20, 16, 3, 88, 222, 0
204, CIVILIZATION_INDONESIA, 51, 15, 7, 32, 19, 12, 3, 52, 215, 0
204, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
204, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
204, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
204, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
204, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 12, 0, 0, 0, 0, 0
204, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
204, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
204, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
204, CIVILIZATION_LA_VENTA, 12, 14, 1, 5, 9, 0, 0, 0, 0, 0
204, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
204, CIVILIZATION_FREE_CITIES, 20, 6, 1, 7, 0, 4, 0, 0, 0, 0
204, CIVILIZATION_MAYA, 194, 194, 33, 119, 90, 36, 3, 29, 162, 0
204, CIVILIZATION_EGYPT, 185, 190, 22, 66, 312, 46, 3, 728, 933, 3
205, CIVILIZATION_MAPUCHE, 66, 21, 10, 53, 0, 16, 2, 15, 246, 0
205, CIVILIZATION_SCOTLAND, 115, 65, 8, 46, 0, 17, 1, 326, 588, 0
205, CIVILIZATION_GRAN_COLOMBIA, 138, 100, 18, 63, 10, 23, 2, 121, 359, 0
205, CIVILIZATION_GREECE, 71, 36, 9, 25, 0, 12, 2, 79, 305, 0
205, CIVILIZATION_AMERICA, 93, 36, 7, 49, 5, 11, 2, 139, 552, 0
205, CIVILIZATION_CANADA, 93, 58, 8, 30, 20, 16, 3, 89, 223, 0
205, CIVILIZATION_INDONESIA, 51, 15, 7, 32, 19, 12, 3, 54, 217, 0
205, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 3, 0, 0, 0, 0, 0
205, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
205, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
205, CIVILIZATION_RAPA_NUI, 13, 12, 2, 7, 8, 0, 0, 0, 0, 0
205, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 12, 0, 0, 0, 0, 0
205, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
205, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
205, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
205, CIVILIZATION_LA_VENTA, 13, 14, 1, 5, 9, 0, 0, 0, 0, 0
205, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
205, CIVILIZATION_FREE_CITIES, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0
205, CIVILIZATION_MAYA, 207, 208, 37, 122, 90, 41, 3, 30, 163, 0
205, CIVILIZATION_EGYPT, 186, 193, 22, 66, 312, 46, 3, 741, 946, 3
206, CIVILIZATION_MAPUCHE, 66, 21, 10, 53, 0, 16, 2, 16, 247, 0
206, CIVILIZATION_SCOTLAND, 116, 65, 8, 46, 0, 17, 1, 329, 591, 0
206, CIVILIZATION_GRAN_COLOMBIA, 138, 103, 18, 63, 10, 23, 2, 125, 363, 0
206, CIVILIZATION_GREECE, 71, 36, 9, 25, 0, 12, 2, 82, 308, 0
206, CIVILIZATION_AMERICA, 93, 36, 7, 49, 5, 11, 2, 144, 557, 0
206, CIVILIZATION_CANADA, 93, 58, 8, 30, 15, 16, 3, 90, 224, 0
206, CIVILIZATION_INDONESIA, 51, 15, 7, 32, 17, 12, 3, 56, 219, 0
206, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 0, 0, 0, 0, 0, 0
206, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
206, CIVILIZATION_LISBON, 14, 14, 2, 8, 0, 0, 0, 0, 0, 0
206, CIVILIZATION_RAPA_NUI, 13, 12, 2, 8, 8, 0, 0, 0, 0, 0
206, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 12, 0, 0, 0, 0, 0
206, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
206, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
206, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
206, CIVILIZATION_LA_VENTA, 13, 14, 1, 5, 9, 0, 0, 0, 0, 0
206, CIVILIZATION_JERUSALEM, 12, 29, 1, 7, 8, 0, 0, 0, 0, 0
206, CIVILIZATION_FREE_CITIES, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0
206, CIVILIZATION_MAYA, 209, 264, 38, 122, 90, 41, 3, 30, 163, 3
206, CIVILIZATION_EGYPT, 186, 193, 22, 66, 312, 46, 3, 752, 957, 4
207, CIVILIZATION_MAPUCHE, 66, 21, 10, 53, 0, 16, 2, 17, 248, 0
207, CIVILIZATION_SCOTLAND, 116, 69, 8, 47, 0, 17, 1, 332, 594, 0
207, CIVILIZATION_GRAN_COLOMBIA, 138, 103, 18, 63, 10, 23, 2, 129, 367, 0
207, CIVILIZATION_GREECE, 71, 36, 9, 25, 0, 12, 2, 86, 312, 0
207, CIVILIZATION_AMERICA, 93, 36, 7, 49, 0, 11, 2, 149, 562, 0
207, CIVILIZATION_CANADA, 95, 61, 8, 30, 15, 19, 3, 91, 225, 0
207, CIVILIZATION_INDONESIA, 51, 15, 7, 33, 17, 12, 3, 58, 221, 0
207, CIVILIZATION_CARDIFF, 11, 14, 1, 8, 0, 0, 0, 0, 0, 0
207, CIVILIZATION_KANDY, 13, 14, 2, 7, 0, 0, 0, 0, 0, 0
207, CIVILIZATION_LISBON, 14, 14, 2, 9, 0, 0, 0, 0, 0, 0
207, CIVILIZATION_RAPA_NUI, 13, 12, 2, 8, 8, 0, 0, 0, 0, 0
207, CIVILIZATION_ARMAGH, 12, 24, 1, 8, 12, 0, 0, 0, 0, 0
207, CIVILIZATION_HATTUSA, 13, 14, 0, 4, 5, 0, 0, 0, 0, 0
207, CIVILIZATION_SINGAPORE, 11, 14, 0, 8, 4, 0, 0, 0, 0, 0
207, CIVILIZATION_BABYLON, 12, 11, 1, 9, 0, 0, 0, 0, 0, 0
207, CIVILIZATION_LA_VENTA, 13, 14, 1, 5, 9, 0, 0, 0, 0, 0
