Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
193, 5, 265, 57, 73, 5, 0, 56, 15, 0, 0, 0, 0, 0, 0, 59
193, 6, 305, 54, 99, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 59
193, 7, 301, 48, 79, 10, 26, 56, 15, 0, 0, 0, 0, 0, 0, 67
193, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
193, 9, 229, 48, 65, 5, 0, 48, 15, 0, 0, 0, 0, 0, 0, 48
193, 10, 131, 51, 22, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
193, 12, 132, 48, 26, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 13, 129, 48, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 16, 132, 51, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 18, 123, 48, 17, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 19, 127, 48, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 20, 122, 48, 20, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
193, 21, 128, 51, 19, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 24, 129, 51, 24, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
193, 62, 130, 54, 36, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0
193, 63, 115, 57, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
193, 0, 662, 78, 256, 30, 24, 80, 75, 0, 0, 0, 0, 0, 0, 119
193, 1, 512, 72, 213, 30, 0, 68, 30, 0, 0, 0, 0, 0, 0, 99
194, 2, 374, 60, 87, 30, 30, 62, 0, 0, 0, 0, 0, 0, 0, 105
194, 3, 335, 57, 115, 15, 0, 56, 30, 0, 0, 0, 0, 0, 0, 62
194, 4, 486, 60, 177, 35, 20, 58, 45, 0, 0, 0, 0, 0, 0, 91
194, 5, 277, 57, 73, 5, 10, 56, 15, 0, 0, 0, 0, 0, 0, 61
194, 6, 309, 57, 100, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 59
194, 7, 321, 48, 81, 10, 26, 56, 30, 0, 0, 0, 0, 0, 0, 70
194, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
194, 9, 232, 51, 65, 5, 0, 48, 15, 0, 0, 0, 0, 0, 0, 48
194, 10, 131, 51, 22, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
194, 12, 132, 48, 26, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 13, 129, 48, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 16, 132, 51, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 18, 123, 48, 17, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 19, 127, 48, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 20, 122, 48, 20, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
194, 21, 128, 51, 19, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 24, 129, 51, 24, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
194, 62, 132, 54, 36, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0
194, 63, 118, 60, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
194, 0, 666, 78, 257, 30, 26, 80, 75, 0, 0, 0, 0, 0, 0, 120
194, 1, 516, 72, 216, 30, 0, 68, 30, 0, 0, 0, 0, 0, 0, 100
195, 2, 374, 60, 87, 30, 30, 62, 0, 0, 0, 0, 0, 0, 0, 105
195, 3, 335, 57, 115, 15, 0, 56, 30, 0, 0, 0, 0, 0, 0, 62
195, 4, 490, 63, 178, 35, 20, 58, 45, 0, 0, 0, 0, 0, 0, 91
195, 5, 277, 57, 73, 5, 10, 56, 15, 0, 0, 0, 0, 0, 0, 61
195, 6, 309, 57, 100, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 59
195, 7, 322, 48, 82, 10, 26, 56, 30, 0, 0, 0, 0, 0, 0, 70
195, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
195, 9, 230, 51, 63, 5, 0, 48, 15, 0, 0, 0, 0, 0, 0, 48
195, 10, 131, 51, 22, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
195, 12, 132, 48, 26, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 13, 129, 48, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 16, 132, 51, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 18, 123, 48, 17, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 19, 127, 48, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 20, 122, 48, 20, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
195, 21, 128, 51, 19, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 24, 129, 51, 24, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
195, 62, 134, 54, 36, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0
195, 63, 118, 60, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
195, 0, 667, 78, 258, 30, 26, 80, 75, 0, 0, 0, 0, 0, 0, 120
195, 1, 522, 75, 217, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 100
196, 2, 374, 60, 87, 30, 30, 62, 0, 0, 0, 0, 0, 0, 0, 105
196, 3, 335, 57, 115, 15, 0, 56, 30, 0, 0, 0, 0, 0, 0, 62
196, 4, 491, 63, 179, 35, 20, 58, 45, 0, 0, 0, 0, 0, 0, 91
196, 5, 279, 57, 73, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 61
196, 6, 309, 57, 100, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 59
196, 7, 323, 48, 83, 10, 26, 56, 30, 0, 0, 0, 0, 0, 0, 70
196, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
196, 9, 231, 51, 62, 5, 0, 50, 15, 0, 0, 0, 0, 0, 0, 48
196, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
196, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
196, 12, 132, 48, 26, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
196, 13, 129, 48, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
196, 16, 132, 51, 23, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
196, 18, 123, 48, 17, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
196, 19, 127, 48, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
196, 20, 124, 48, 20, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0
196, 21, 129, 51, 20, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
196, 24, 131, 51, 24, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0
196, 62, 136, 54, 36, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0
196, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
196, 0, 669, 78, 258, 30, 26, 82, 75, 0, 0, 0, 0, 0, 0, 120
196, 1, 525, 75, 219, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 101
197, 2, 374, 60, 87, 30, 30, 62, 0, 0, 0, 0, 0, 0, 0, 105
197, 3, 337, 57, 115, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 62
197, 4, 492, 63, 181, 35, 18, 58, 45, 0, 0, 0, 0, 0, 0, 92
197, 5, 280, 57, 73, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
197, 6, 310, 57, 101, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 59
197, 7, 323, 48, 83, 10, 26, 56, 30, 0, 0, 0, 0, 0, 0, 70
197, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
197, 9, 231, 51, 62, 5, 0, 50, 15, 0, 0, 0, 0, 0, 0, 48
197, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
197, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 16, 134, 51, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 18, 128, 51, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 20, 127, 48, 21, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
197, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 24, 133, 51, 24, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0
197, 62, 138, 54, 36, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0
197, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
197, 0, 669, 78, 258, 30, 26, 82, 75, 0, 0, 0, 0, 0, 0, 120
197, 1, 525, 75, 219, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 101
198, 2, 376, 60, 87, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 105
198, 3, 337, 57, 115, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 62
198, 4, 494, 63, 181, 35, 18, 60, 45, 0, 0, 0, 0, 0, 0, 92
198, 5, 280, 57, 73, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
198, 6, 310, 57, 101, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 59
198, 7, 325, 48, 83, 10, 26, 58, 30, 0, 0, 0, 0, 0, 0, 70
198, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
198, 9, 231, 51, 62, 5, 0, 50, 15, 0, 0, 0, 0, 0, 0, 48
198, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 11, 127, 51, 22, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
198, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 16, 134, 51, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 18, 131, 54, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 62, 113, 54, 9, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0
198, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
198, 0, 701, 78, 284, 30, 28, 82, 75, 0, 0, 0, 0, 0, 0, 124
198, 1, 529, 75, 223, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 101
199, 2, 376, 60, 87, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 105
199, 3, 344, 57, 121, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 63
199, 4, 495, 63, 182, 35, 18, 60, 45, 0, 0, 0, 0, 0, 0, 92
199, 5, 280, 57, 73, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
199, 6, 314, 57, 102, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 62
199, 7, 325, 48, 83, 10, 26, 58, 30, 0, 0, 0, 0, 0, 0, 70
199, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
199, 9, 231, 51, 62, 5, 0, 50, 15, 0, 0, 0, 0, 0, 0, 48
199, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
199, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 18, 134, 57, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 62, 115, 54, 9, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0
199, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
199, 0, 710, 81, 290, 30, 28, 82, 75, 0, 0, 0, 0, 0, 0, 124
199, 1, 534, 75, 225, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 104
200, 2, 380, 60, 90, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
200, 3, 345, 57, 122, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 63
200, 4, 501, 63, 183, 35, 23, 60, 45, 0, 0, 0, 0, 0, 0, 92
200, 5, 280, 57, 73, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
200, 6, 314, 57, 102, 10, 12, 56, 15, 0, 0, 0, 0, 0, 0, 62
200, 7, 325, 48, 83, 10, 26, 58, 30, 0, 0, 0, 0, 0, 0, 70
200, 8, 208, 39, 16, 25, 0, 56, 15, 0, 0, 0, 0, 0, 0, 57
200, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
200, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 18, 137, 60, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 62, 147, 54, 24, 0, 0, 54, 15, 0, 0, 0, 0, 0, 0, 0
200, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
200, 0, 711, 81, 291, 30, 28, 82, 75, 0, 0, 0, 0, 0, 0, 124
200, 1, 535, 75, 226, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 104
201, 2, 380, 60, 90, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
201, 3, 345, 57, 122, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 63
201, 4, 511, 66, 186, 35, 23, 60, 45, 0, 0, 0, 0, 0, 0, 96
201, 5, 280, 57, 73, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
201, 6, 316, 57, 102, 10, 12, 58, 15, 0, 0, 0, 0, 0, 0, 62
201, 7, 326, 48, 84, 10, 26, 58, 30, 0, 0, 0, 0, 0, 0, 70
201, 9, 231, 51, 62, 5, 0, 50, 15, 0, 0, 0, 0, 0, 0, 48
201, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
201, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 18, 140, 63, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 62, 152, 57, 24, 0, 0, 56, 15, 0, 0, 0, 0, 0, 0, 0
201, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
201, 0, 711, 81, 291, 30, 28, 82, 75, 0, 0, 0, 0, 0, 0, 124
201, 1, 541, 75, 232, 30, 0, 70, 30, 0, 0, 0, 0, 0, 0, 104
202, 2, 380, 60, 90, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
202, 3, 345, 57, 122, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 63
202, 4, 511, 66, 186, 35, 23, 60, 45, 0, 0, 0, 0, 0, 0, 96
202, 5, 281, 57, 74, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
202, 6, 316, 57, 102, 10, 12, 58, 15, 0, 0, 0, 0, 0, 0, 62
202, 7, 335, 48, 90, 10, 28, 58, 30, 0, 0, 0, 0, 0, 0, 71
202, 9, 219, 51, 50, 5, 0, 50, 15, 0, 0, 0, 0, 0, 0, 48
202, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
202, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 18, 140, 63, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 62, 157, 60, 24, 0, 0, 58, 15, 0, 0, 0, 0, 0, 0, 0
202, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
202, 0, 712, 81, 292, 30, 28, 82, 75, 0, 0, 0, 0, 0, 0, 124
202, 1, 543, 75, 232, 30, 0, 72, 30, 0, 0, 0, 0, 0, 0, 104
203, 2, 384, 63, 91, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
203, 3, 346, 57, 123, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 63
203, 4, 512, 66, 187, 35, 23, 60, 45, 0, 0, 0, 0, 0, 0, 96
203, 5, 283, 57, 76, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
203, 6, 314, 57, 102, 10, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
203, 7, 335, 48, 90, 10, 28, 58, 30, 0, 0, 0, 0, 0, 0, 71
203, 9, 221, 51, 50, 5, 0, 52, 15, 0, 0, 0, 0, 0, 0, 48
203, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
203, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 18, 140, 63, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 62, 159, 60, 24, 0, 0, 60, 15, 0, 0, 0, 0, 0, 0, 0
203, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
203, 0, 718, 81, 298, 30, 28, 82, 75, 0, 0, 0, 0, 0, 0, 124
203, 1, 550, 78, 235, 30, 0, 72, 30, 0, 0, 0, 0, 0, 0, 105
204, 2, 384, 63, 91, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
204, 3, 346, 57, 123, 15, 0, 58, 30, 0, 0, 0, 0, 0, 0, 63
204, 4, 513, 66, 188, 35, 23, 60, 45, 0, 0, 0, 0, 0, 0, 96
204, 5, 283, 57, 76, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
204, 6, 317, 57, 105, 10, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
204, 7, 338, 48, 91, 10, 30, 58, 30, 0, 0, 0, 0, 0, 0, 71
204, 9, 224, 54, 50, 5, 0, 52, 15, 0, 0, 0, 0, 0, 0, 48
204, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
204, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 18, 140, 63, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 62, 159, 60, 24, 0, 0, 60, 15, 0, 0, 0, 0, 0, 0, 0
204, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
204, 0, 726, 81, 298, 35, 28, 84, 75, 0, 0, 0, 0, 0, 0, 125
204, 1, 572, 78, 237, 30, 0, 72, 45, 0, 0, 0, 0, 0, 0, 110
205, 2, 384, 63, 91, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
205, 3, 349, 57, 124, 15, 0, 60, 30, 0, 0, 0, 0, 0, 0, 63
205, 4, 515, 66, 188, 35, 23, 62, 45, 0, 0, 0, 0, 0, 0, 96
205, 5, 283, 57, 76, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
205, 6, 317, 57, 105, 10, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
205, 7, 340, 48, 91, 10, 30, 60, 30, 0, 0, 0, 0, 0, 0, 71
205, 9, 224, 54, 50, 5, 0, 52, 15, 0, 0, 0, 0, 0, 0, 48
205, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
205, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 13, 131, 48, 23, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 18, 140, 63, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 24, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 62, 129, 60, 9, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 63, 120, 60, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
205, 0, 762, 81, 318, 35, 26, 84, 90, 0, 0, 0, 0, 0, 0, 128
205, 1, 573, 78, 238, 30, 0, 72, 45, 0, 0, 0, 0, 0, 0, 110
206, 2, 384, 63, 91, 30, 30, 64, 0, 0, 0, 0, 0, 0, 0, 106
206, 3, 352, 60, 124, 15, 0, 60, 30, 0, 0, 0, 0, 0, 0, 63
206, 4, 524, 66, 189, 35, 28, 62, 45, 0, 0, 0, 0, 0, 0, 99
206, 5, 284, 57, 77, 5, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
206, 6, 319, 57, 107, 10, 10, 58, 15, 0, 0, 0, 0, 0, 0, 62
206, 7, 341, 48, 91, 10, 30, 60, 30, 0, 0, 0, 0, 0, 0, 72
206, 9, 224, 54, 50, 5, 0, 52, 15, 0, 0, 0, 0, 0, 0, 48
206, 10, 133, 51, 22, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 11, 128, 51, 23, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0
206, 12, 134, 48, 26, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 13, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 16, 135, 51, 24, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 18, 140, 63, 17, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 19, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 20, 129, 48, 21, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
206, 21, 131, 51, 20, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
