Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
229, CIVILIZATION_RAPA_NUI, 1, 11, 34, 22, 5, 0, 0, 0, 13, 7, 555, 42, 6, 5, 26, 0, 2, 28
229, CIVILIZATION_ARMAGH, 1, 11, 34, 23, 0, 0, 0, 0, 12, 6, 327, 1260, 7, 5, 11, 20, 5, 27
229, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 10, 17, 0, 5, 4, 13, 0, 11, 18
229, CIVILIZATION_SINGAPORE, 1, 11, 34, 23, 5, 0, 0, 0, 11, 10, 0, 319, 6, 5, 11, 1, 6, 25
229, CIVILIZATION_BABYLON, 1, 11, 34, 23, 1, 0, 0, 0, 12, 6, 48, 0, 6, 3, 6, 0, 3, 30
229, CIVILIZATION_LA_VENTA, 1, 8, 34, 23, 2, 0, 0, 0, 13, 5, 57, 3933, 7, 4, 10, 48, 3, 20
229, CIVILIZATION_JERUSALEM, 1, 9, 34, 23, 4, 0, 0, 0, 12, 8, 0, 14476, 7, 5, 8, 119, 8, 19
229, CIVILIZATION_FREE_CITIES, 1, 5, 35, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
229, CIVILIZATION_MAYA, 12, 121, 51, 31, 6, 4, 0, 0, 229, 64, 4058, 2300, 256, 147, 364, 153, 464, 347
229, CIVILIZATION_EGYPT, 11, 86, 43, 30, 11, 0, 0, 1, 224, 56, 10556, 2406, 179, 141, 638, 50, 339, 247
230, CIVILIZATION_MAPUCHE, 5, 32, 34, 22, 5, 1, 0, 0, 74, 10, 0, 320, 75, 42, 19, 21, 67, 86
230, CIVILIZATION_SCOTLAND, 10, 46, 32, 20, 4, 0, 0, 0, 131, 19, 61, 350, 82, 56, 27, 52, 110, 113
230, CIVILIZATION_GRAN_COLOMBIA, 10, 60, 34, 23, 5, 0, 0, 0, 138, 20, 7, 228, 84, 56, 66, 77, 163, 153
230, CIVILIZATION_GREECE, 5, 20, 33, 21, 2, 0, 0, 0, 72, 7, 18, 91, 99, 32, 71, 11, 71, 50
230, CIVILIZATION_AMERICA, 8, 48, 32, 20, 1, 0, 0, 1, 123, 28, 0, 936, 61, 35, 31, 23, 117, 136
230, CIVILIZATION_CANADA, 7, 32, 33, 20, 0, 0, 0, 6, 107, 19, 12, 181, 93, 45, 82, 111, 96, 78
230, CIVILIZATION_INDONESIA, 4, 23, 28, 20, 0, 0, 0, 7, 62, 4, 0, 210, 46, 34, 58, 23, 45, 68
230, CIVILIZATION_CARDIFF, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 239, 30, 6, 5, 9, 0, 7, 37
230, CIVILIZATION_KANDY, 1, 9, 34, 23, 4, 0, 0, 0, 13, 2, 0, 32, 5, 5, 9, 0, 3, 27
230, CIVILIZATION_LISBON, 1, 12, 32, 22, 0, 0, 0, 0, 14, 7, 1230, 1446, 8, 5, 24, 35, 3, 35
230, CIVILIZATION_RAPA_NUI, 1, 11, 34, 22, 5, 0, 0, 0, 13, 7, 565, 43, 6, 5, 26, 0, 2, 28
230, CIVILIZATION_ARMAGH, 1, 11, 34, 23, 0, 0, 0, 0, 12, 6, 334, 1281, 7, 5, 11, 20, 5, 27
230, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 10, 16, 0, 5, 4, 16, 0, 11, 18
230, CIVILIZATION_SINGAPORE, 1, 11, 34, 23, 5, 0, 0, 0, 11, 10, 0, 321, 6, 5, 11, 1, 6, 25
230, CIVILIZATION_BABYLON, 1, 11, 34, 23, 1, 0, 0, 0, 12, 6, 49, 0, 6, 3, 6, 0, 3, 30
230, CIVILIZATION_LA_VENTA, 1, 8, 34, 23, 2, 0, 0, 0, 13, 5, 56, 3981, 7, 4, 10, 48, 3, 20
230, CIVILIZATION_JERUSALEM, 1, 9, 34, 23, 4, 0, 0, 0, 12, 8, 0, 14595, 7, 5, 8, 119, 8, 19
230, CIVILIZATION_FREE_CITIES, 1, 5, 35, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
230, CIVILIZATION_MAYA, 12, 121, 51, 31, 6, 4, 0, 0, 232, 66, 3083, 2450, 261, 145, 359, 150, 462, 353
230, CIVILIZATION_EGYPT, 11, 86, 43, 30, 11, 0, 0, 1, 225, 57, 11076, 2455, 176, 144, 619, 49, 340, 245
231, CIVILIZATION_MAPUCHE, 5, 32, 34, 22, 5, 1, 0, 0, 74, 10, 0, 127, 75, 42, 19, 17, 67, 86
231, CIVILIZATION_SCOTLAND, 10, 46, 32, 21, 5, 0, 0, 0, 131, 19, 51, 403, 83, 56, 39, 53, 129, 110
231, CIVILIZATION_GRAN_COLOMBIA, 10, 60, 35, 23, 5, 0, 0, 0, 138, 20, 25, 306, 84, 56, 85, 77, 163, 153
231, CIVILIZATION_GREECE, 5, 20, 33, 21, 1, 0, 0, 0, 72, 7, 24, 102, 99, 35, 71, 11, 70, 50
231, CIVILIZATION_AMERICA, 8, 48, 32, 20, 1, 0, 0, 1, 123, 28, 0, 960, 65, 35, 31, 23, 115, 134
231, CIVILIZATION_CANADA, 7, 32, 33, 20, 0, 0, 0, 6, 109, 19, 9, 298, 94, 46, 81, 116, 95, 75
231, CIVILIZATION_INDONESIA, 4, 23, 29, 20, 0, 0, 0, 7, 62, 4, 0, 234, 46, 34, 58, 23, 45, 68
231, CIVILIZATION_CARDIFF, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 244, 31, 6, 5, 9, 0, 7, 37
231, CIVILIZATION_KANDY, 1, 9, 34, 23, 4, 0, 0, 0, 13, 2, 0, 33, 5, 5, 9, 0, 3, 27
231, CIVILIZATION_LISBON, 1, 12, 32, 22, 0, 0, 0, 0, 14, 7, 1254, 1482, 8, 5, 24, 35, 3, 35
231, CIVILIZATION_RAPA_NUI, 1, 11, 34, 22, 5, 0, 0, 0, 13, 7, 570, 43, 6, 5, 21, 0, 2, 28
231, CIVILIZATION_ARMAGH, 1, 11, 34, 23, 0, 0, 0, 0, 12, 6, 341, 1302, 7, 5, 11, 20, 5, 27
231, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 11, 15, 0, 6, 4, 16, 0, 11, 18
231, CIVILIZATION_SINGAPORE, 1, 11, 34, 23, 5, 0, 0, 0, 11, 10, 0, 323, 6, 5, 11, 1, 6, 25
231, CIVILIZATION_BABYLON, 1, 11, 34, 23, 1, 0, 0, 0, 12, 6, 50, 0, 6, 3, 6, 0, 3, 30
231, CIVILIZATION_LA_VENTA, 1, 8, 34, 23, 2, 0, 0, 0, 13, 5, 55, 4030, 7, 4, 10, 48, 3, 20
231, CIVILIZATION_JERUSALEM, 1, 9, 34, 23, 4, 0, 0, 0, 12, 8, 0, 14714, 7, 5, 8, 119, 8, 19
231, CIVILIZATION_FREE_CITIES, 1, 5, 35, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
231, CIVILIZATION_MAYA, 12, 121, 52, 31, 6, 4, 0, 0, 232, 68, 3313, 2602, 282, 145, 366, 151, 462, 347
231, CIVILIZATION_EGYPT, 11, 86, 43, 30, 11, 0, 0, 1, 227, 57, 17176, 2509, 193, 147, 663, 55, 333, 250
232, CIVILIZATION_MAPUCHE, 5, 32, 34, 22, 5, 1, 0, 0, 74, 10, 0, 144, 75, 42, 19, 17, 67, 86
232, CIVILIZATION_SCOTLAND, 10, 46, 32, 21, 5, 0, 0, 0, 131, 19, 55, 455, 82, 56, 39, 52, 121, 112
232, CIVILIZATION_GRAN_COLOMBIA, 10, 60, 35, 23, 4, 0, 0, 0, 139, 20, 48, 383, 84, 56, 85, 77, 163, 153
232, CIVILIZATION_GREECE, 5, 20, 34, 21, 0, 0, 0, 0, 72, 7, 37, 113, 99, 35, 73, 11, 70, 50
232, CIVILIZATION_AMERICA, 8, 48, 32, 20, 0, 0, 0, 1, 123, 28, 0, 983, 61, 34, 28, 23, 119, 135
232, CIVILIZATION_CANADA, 7, 32, 33, 20, 0, 0, 0, 5, 110, 19, 7, 406, 92, 44, 81, 108, 96, 81
232, CIVILIZATION_INDONESIA, 4, 23, 29, 21, 0, 0, 0, 7, 63, 4, 0, 258, 45, 33, 58, 23, 50, 68
232, CIVILIZATION_CARDIFF, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 248, 32, 6, 5, 9, 0, 7, 37
232, CIVILIZATION_KANDY, 1, 9, 34, 23, 4, 0, 0, 0, 13, 2, 0, 34, 5, 5, 9, 0, 3, 27
232, CIVILIZATION_LISBON, 1, 12, 32, 22, 0, 0, 0, 0, 14, 7, 1278, 1517, 8, 5, 24, 35, 3, 35
232, CIVILIZATION_RAPA_NUI, 1, 11, 34, 22, 5, 0, 0, 0, 13, 7, 581, 44, 6, 5, 26, 0, 2, 28
232, CIVILIZATION_ARMAGH, 1, 11, 34, 23, 0, 0, 0, 0, 12, 6, 348, 1322, 7, 5, 11, 20, 5, 27
232, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 11, 15, 0, 6, 4, 16, 0, 11, 18
232, CIVILIZATION_SINGAPORE, 1, 11, 34, 23, 5, 0, 0, 0, 11, 10, 0, 324, 6, 5, 11, 1, 6, 25
232, CIVILIZATION_BABYLON, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 51, 0, 6, 3, 6, 0, 3, 30
232, CIVILIZATION_LA_VENTA, 1, 8, 34, 23, 2, 0, 0, 0, 13, 5, 54, 4078, 7, 4, 10, 48, 3, 20
232, CIVILIZATION_JERUSALEM, 1, 9, 34, 23, 4, 0, 0, 0, 12, 8, 0, 14833, 7, 5, 8, 119, 8, 19
232, CIVILIZATION_FREE_CITIES, 1, 5, 35, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
232, CIVILIZATION_MAYA, 12, 122, 52, 32, 6, 4, 0, 0, 234, 71, 3004, 2754, 283, 146, 368, 152, 480, 356
232, CIVILIZATION_EGYPT, 11, 86, 43, 30, 11, 0, 0, 1, 228, 58, 17739, 2564, 194, 148, 664, 55, 339, 250
233, CIVILIZATION_MAPUCHE, 5, 32, 34, 22, 5, 1, 0, 0, 74, 10, 0, 161, 75, 42, 19, 17, 67, 86
233, CIVILIZATION_SCOTLAND, 10, 46, 32, 21, 5, 0, 0, 0, 131, 19, 57, 508, 83, 56, 38, 53, 129, 110
233, CIVILIZATION_GRAN_COLOMBIA, 11, 61, 35, 23, 4, 0, 0, 0, 145, 20, 70, 458, 84, 56, 85, 74, 166, 157
233, CIVILIZATION_GREECE, 5, 20, 34, 21, 0, 0, 0, 0, 72, 7, 53, 124, 99, 35, 73, 11, 70, 50
233, CIVILIZATION_AMERICA, 8, 49, 33, 20, 0, 0, 0, 1, 123, 28, 2, 1010, 69, 38, 33, 26, 122, 136
233, CIVILIZATION_CANADA, 7, 32, 33, 20, 0, 0, 0, 4, 110, 19, 0, 523, 94, 46, 71, 116, 95, 75
233, CIVILIZATION_INDONESIA, 4, 23, 29, 21, 0, 0, 0, 7, 63, 4, 0, 283, 47, 35, 62, 25, 52, 67
233, CIVILIZATION_CARDIFF, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 252, 32, 6, 5, 9, 0, 7, 37
233, CIVILIZATION_KANDY, 1, 9, 34, 23, 4, 0, 0, 0, 13, 2, 0, 35, 5, 5, 9, 0, 3, 27
233, CIVILIZATION_LISBON, 1, 12, 32, 22, 0, 0, 0, 0, 14, 7, 1302, 1553, 8, 5, 24, 35, 3, 35
233, CIVILIZATION_RAPA_NUI, 1, 11, 34, 22, 5, 0, 0, 0, 13, 7, 592, 44, 6, 5, 26, 0, 2, 28
233, CIVILIZATION_ARMAGH, 1, 11, 34, 23, 0, 0, 0, 0, 12, 6, 355, 1343, 7, 5, 11, 20, 5, 27
233, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 11, 14, 0, 6, 4, 16, 0, 10, 18
233, CIVILIZATION_SINGAPORE, 1, 11, 34, 23, 5, 0, 0, 0, 15, 10, 0, 326, 6, 5, 11, 1, 8, 26
233, CIVILIZATION_BABYLON, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 52, 0, 6, 3, 6, 0, 3, 30
233, CIVILIZATION_LA_VENTA, 1, 8, 34, 23, 2, 0, 0, 0, 13, 5, 52, 4126, 7, 4, 10, 48, 3, 20
233, CIVILIZATION_JERUSALEM, 1, 9, 34, 23, 4, 0, 0, 0, 12, 8, 0, 14952, 7, 5, 8, 119, 8, 19
233, CIVILIZATION_FREE_CITIES, 1, 5, 35, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
233, CIVILIZATION_MAYA, 12, 124, 52, 32, 6, 4, 0, 0, 234, 71, 3232, 2907, 317, 151, 369, 152, 532, 357
233, CIVILIZATION_EGYPT, 11, 86, 44, 30, 15, 0, 0, 1, 235, 59, 18279, 2631, 194, 150, 644, 67, 344, 245
234, CIVILIZATION_MAPUCHE, 5, 33, 34, 22, 5, 1, 0, 0, 74, 10, 0, 178, 75, 42, 19, 17, 68, 88
234, CIVILIZATION_SCOTLAND, 10, 46, 32, 21, 5, 0, 0, 0, 131, 19, 55, 560, 83, 60, 38, 52, 125, 112
234, CIVILIZATION_GRAN_COLOMBIA, 11, 62, 35, 24, 4, 0, 0, 0, 146, 20, 92, 233, 85, 56, 85, 74, 169, 159
234, CIVILIZATION_GREECE, 5, 20, 34, 21, 0, 0, 0, 0, 72, 7, 67, 139, 99, 35, 73, 15, 70, 50
234, CIVILIZATION_AMERICA, 8, 49, 33, 21, 0, 0, 0, 1, 123, 28, 7, 326, 65, 38, 50, 26, 127, 140
234, CIVILIZATION_CANADA, 7, 32, 33, 21, 0, 0, 0, 4, 110, 19, 0, 139, 102, 44, 77, 109, 97, 81
234, CIVILIZATION_INDONESIA, 4, 23, 29, 21, 0, 0, 0, 7, 63, 4, 5, 309, 47, 35, 62, 25, 52, 67
234, CIVILIZATION_CARDIFF, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 256, 33, 6, 5, 9, 0, 7, 37
234, CIVILIZATION_KANDY, 1, 9, 34, 23, 4, 0, 0, 0, 13, 2, 0, 35, 5, 5, 9, 0, 3, 27
234, CIVILIZATION_LISBON, 1, 12, 32, 22, 0, 0, 0, 0, 14, 7, 1326, 1589, 8, 5, 24, 35, 3, 35
234, CIVILIZATION_RAPA_NUI, 1, 11, 34, 22, 5, 0, 0, 0, 13, 7, 603, 45, 6, 5, 26, 0, 2, 28
234, CIVILIZATION_ARMAGH, 1, 11, 34, 23, 0, 0, 0, 0, 12, 6, 363, 1364, 7, 5, 11, 20, 5, 27
234, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 11, 13, 0, 6, 4, 16, 0, 10, 18
234, CIVILIZATION_SINGAPORE, 1, 11, 34, 23, 5, 0, 0, 0, 15, 10, 0, 327, 6, 5, 7, 1, 8, 26
234, CIVILIZATION_BABYLON, 1, 11, 34, 23, 1, 0, 0, 0, 12, 7, 53, 0, 6, 3, 6, 0, 3, 30
234, CIVILIZATION_LA_VENTA, 1, 8, 34, 23, 2, 0, 0, 0, 13, 5, 51, 4175, 7, 4, 10, 48, 3, 20
234, CIVILIZATION_JERUSALEM, 1, 9, 34, 23, 4, 0, 0, 0, 12, 8, 0, 15071, 7, 5, 8, 119, 8, 19
234, CIVILIZATION_FREE_CITIES, 1, 5, 35, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
234, CIVILIZATION_MAYA, 12, 125, 52, 32, 6, 4, 0, 0, 235, 73, 3466, 3064, 321, 152, 377, 158, 532, 361
234, CIVILIZATION_EGYPT, 11, 87, 44, 30, 15, 0, 0, 1, 236, 59, 18854, 2699, 196, 154, 683, 68, 347, 248
235, CIVILIZATION_MAPUCHE, 5, 33, 35, 22, 5, 1, 0, 0, 74, 10, 0, 196, 75, 42, 19, 17, 68, 88
235, CIVILIZATION_SCOTLAND, 10, 46, 32, 22, 5, 0, 0, 0, 132, 19, 52, 614, 84, 59, 25, 48, 122, 111
235, CIVILIZATION_GRAN_COLOMBIA, 11, 63, 35, 24, 5, 0, 0, 0, 146, 20, 115, 308, 87, 58, 89, 74, 171, 154
235, CIVILIZATION_GREECE, 5, 20, 35, 21, 1, 0, 0, 0, 72, 7, 76, 155, 99, 37, 73, 15, 70, 50
235, CIVILIZATION_AMERICA, 8, 49, 33, 21, 0, 0, 0, 1, 124, 28, 29, 355, 69, 38, 50, 28, 123, 137
235, CIVILIZATION_CANADA, 7, 33, 34, 21, 0, 0, 0, 4, 110, 19, 2, 257, 106, 48, 79, 113, 97, 76
235, CIVILIZATION_INDONESIA, 4, 24, 30, 21, 0, 0, 0, 8, 63, 4, 4, 335, 49, 37, 62, 25, 55, 69
235, CIVILIZATION_CARDIFF, 1, 11, 35, 23, 1, 0, 0, 0, 12, 7, 260, 34, 6, 5, 9, 0, 7, 37
235, CIVILIZATION_KANDY, 1, 9, 34, 23, 4, 0, 0, 0, 13, 2, 0, 36, 5, 5, 9, 0, 3, 27
235, CIVILIZATION_LISBON, 1, 12, 33, 22, 0, 0, 0, 0, 14, 7, 1350, 1625, 8, 5, 24, 35, 3, 35
235, CIVILIZATION_RAPA_NUI, 1, 11, 35, 22, 5, 0, 0, 0, 13, 7, 618, 46, 7, 5, 31, 0, 2, 28
235, CIVILIZATION_ARMAGH, 1, 11, 35, 23, 0, 0, 0, 0, 12, 6, 370, 1385, 7, 5, 11, 20, 5, 27
235, CIVILIZATION_HATTUSA, 1, 7, 34, 22, 4, 0, 0, 0, 24, 11, 12, 0, 6, 4, 16, 0, 10, 18
235, CIVILIZATION_SINGAPORE, 1, 11, 35, 23, 5, 0, 0, 0, 15, 10, 0, 329, 6, 5, 12, 1, 8, 26
235, CIVILIZATION_BABYLON, 1, 11, 35, 23, 1, 0, 0, 0, 12, 8, 54, 0, 6, 3, 6, 0, 4, 30
235, CIVILIZATION_LA_VENTA, 1, 8, 35, 23, 2, 0, 0, 0, 13, 5, 50, 4223, 7, 4, 10, 48, 3, 20
235, CIVILIZATION_JERUSALEM, 1, 9, 35, 23, 4, 0, 0, 0, 12, 8, 0, 15190, 7, 5, 8, 119, 8, 19
235, CIVILIZATION_FREE_CITIES, 1, 5, 36, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
235, CIVILIZATION_MAYA, 12, 125, 52, 32, 6, 4, 0, 0, 236, 75, 3674, 3223, 324, 154, 350, 158, 539, 365
235, CIVILIZATION_EGYPT, 11, 88, 44, 30, 15, 0, 0, 1, 236, 59, 19298, 2768, 197, 156, 551, 68, 364, 253
236, CIVILIZATION_MAPUCHE, 5, 33, 35, 22, 1, 0, 0, 0, 74, 11, 0, 214, 85, 46, 23, 18, 75, 89
236, CIVILIZATION_SCOTLAND, 10, 46, 32, 22, 5, 0, 0, 0, 132, 19, 38, 661, 83, 58, 25, 47, 114, 113
236, CIVILIZATION_GRAN_COLOMBIA, 11, 63, 35, 24, 5, 0, 0, 0, 148, 20, 138, 385, 87, 60, 89, 80, 172, 156
236, CIVILIZATION_GREECE, 5, 21, 35, 21, 1, 0, 0, 0, 72, 7, 86, 171, 87, 30, 73, 15, 71, 52
236, CIVILIZATION_AMERICA, 8, 49, 33, 21, 1, 0, 0, 1, 124, 28, 50, 376, 47, 23, 53, 21, 123, 139
236, CIVILIZATION_CANADA, 7, 33, 35, 21, 1, 0, 0, 4, 110, 19, 1, 362, 105, 46, 80, 105, 98, 82
236, CIVILIZATION_INDONESIA, 4, 24, 30, 21, 0, 0, 0, 8, 63, 4, 3, 360, 49, 37, 62, 25, 55, 69
236, CIVILIZATION_CARDIFF, 1, 11, 35, 23, 1, 0, 0, 0, 12, 7, 265, 35, 6, 5, 9, 0, 7, 37
236, CIVILIZATION_KANDY, 1, 9, 35, 23, 4, 0, 0, 0, 13, 2, 45, 37, 5, 5, 9, 0, 3, 27
236, CIVILIZATION_LISBON, 1, 12, 34, 22, 0, 0, 0, 0, 14, 7, 1377, 1661, 8, 5, 27, 35, 3, 35
236, CIVILIZATION_RAPA_NUI, 1, 11, 35, 22, 5, 0, 0, 0, 13, 7, 634, 47, 7, 5, 31, 0, 2, 28
236, CIVILIZATION_ARMAGH, 1, 11, 35, 23, 0, 0, 0, 0, 12, 6, 377, 1406, 7, 5, 11, 20, 5, 27
236, CIVILIZATION_HATTUSA, 1, 7, 35, 22, 4, 0, 0, 0, 24, 11, 11, 0, 6, 4, 16, 0, 10, 18
236, CIVILIZATION_SINGAPORE, 1, 11, 35, 23, 5, 0, 0, 0, 15, 10, 0, 331, 6, 5, 12, 1, 8, 26
236, CIVILIZATION_BABYLON, 1, 11, 35, 23, 1, 0, 0, 0, 12, 8, 55, 0, 6, 3, 6, 0, 4, 30
236, CIVILIZATION_LA_VENTA, 1, 8, 35, 23, 2, 0, 0, 0, 13, 5, 49, 4272, 7, 4, 10, 48, 3, 20
236, CIVILIZATION_JERUSALEM, 1, 9, 35, 23, 4, 0, 0, 0, 12, 8, 0, 15309, 7, 5, 8, 119, 8, 19
236, CIVILIZATION_FREE_CITIES, 1, 5, 36, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
236, CIVILIZATION_MAYA, 12, 126, 52, 32, 6, 4, 0, 0, 237, 77, 3885, 3388, 326, 157, 357, 166, 598, 365
236, CIVILIZATION_EGYPT, 11, 88, 44, 31, 14, 1, 0, 1, 236, 59, 19773, 2844, 205, 164, 582, 75, 405, 253
237, CIVILIZATION_MAPUCHE, 5, 33, 35, 22, 0, 0, 0, 0, 74, 11, 3, 233, 85, 46, 23, 18, 75, 89
237, CIVILIZATION_SCOTLAND, 10, 46, 32, 22, 2, 0, 0, 0, 132, 20, 37, 710, 84, 59, 28, 48, 120, 111
237, CIVILIZATION_GRAN_COLOMBIA, 11, 64, 36, 24, 5, 0, 0, 0, 148, 20, 162, 463, 89, 62, 90, 77, 173, 157
237, CIVILIZATION_GREECE, 5, 21, 36, 21, 1, 0, 0, 0, 73, 7, 96, 187, 87, 30, 73, 15, 71, 52
237, CIVILIZATION_AMERICA, 8, 49, 33, 21, 1, 0, 0, 1, 124, 28, 70, 398, 51, 23, 52, 21, 120, 137
237, CIVILIZATION_CANADA, 7, 33, 35, 21, 0, 0, 0, 4, 110, 19, 14, 476, 106, 48, 79, 113, 97, 76
237, CIVILIZATION_INDONESIA, 4, 25, 30, 21, 0, 0, 0, 9, 63, 4, 2, 384, 46, 34, 58, 23, 55, 71
237, CIVILIZATION_CARDIFF, 1, 11, 35, 23, 1, 0, 0, 0, 12, 7, 269, 36, 6, 5, 9, 0, 7, 37
237, CIVILIZATION_KANDY, 1, 9, 36, 23, 4, 0, 0, 0, 13, 2, 41, 38, 5, 5, 9, 0, 3, 27
237, CIVILIZATION_LISBON, 1, 12, 35, 22, 0, 0, 0, 0, 14, 7, 1404, 1696, 8, 5, 27, 35, 3, 35
237, CIVILIZATION_RAPA_NUI, 1, 11, 36, 22, 5, 0, 0, 0, 13, 7, 634, 48, 7, 5, 31, 0, 2, 28
237, CIVILIZATION_ARMAGH, 1, 11, 35, 23, 0, 0, 0, 0, 12, 6, 104, 1426, 7, 5, 11, 20, 5, 27
237, CIVILIZATION_HATTUSA, 1, 7, 35, 22, 4, 0, 0, 0, 24, 11, 11, 0, 6, 4, 16, 0, 10, 18
237, CIVILIZATION_SINGAPORE, 1, 11, 36, 23, 5, 0, 0, 0, 15, 11, 0, 332, 6, 5, 12, 1, 9, 26
237, CIVILIZATION_BABYLON, 1, 11, 36, 23, 1, 0, 0, 0, 12, 8, 56, 0, 6, 3, 6, 0, 4, 30
237, CIVILIZATION_LA_VENTA, 1, 8, 36, 23, 2, 0, 0, 0, 13, 5, 48, 4320, 7, 4, 10, 48, 3, 20
237, CIVILIZATION_JERUSALEM, 1, 9, 36, 23, 4, 0, 0, 0, 12, 8, 0, 15428, 7, 5, 8, 119, 8, 19
237, CIVILIZATION_FREE_CITIES, 1, 5, 36, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
237, CIVILIZATION_MAYA, 12, 139, 53, 32, 6, 4, 0, 0, 240, 77, 3817, 3556, 331, 160, 354, 167, 609, 377
237, CIVILIZATION_EGYPT, 11, 90, 44, 31, 14, 1, 0, 1, 236, 59, 19629, 2928, 218, 174, 606, 87, 418, 261
238, CIVILIZATION_MAPUCHE, 6, 35, 35, 22, 0, 0, 0, 0, 80, 11, 9, 31, 96, 46, 28, 18, 83, 93
238, CIVILIZATION_SCOTLAND, 10, 46, 32, 22, 2, 0, 0, 0, 132, 20, 35, 757, 83, 59, 27, 47, 112, 113
238, CIVILIZATION_GRAN_COLOMBIA, 11, 65, 36, 24, 5, 0, 0, 0, 148, 21, 172, 541, 93, 62, 97, 77, 183, 158
238, CIVILIZATION_GREECE, 5, 21, 36, 21, 1, 0, 0, 0, 73, 7, 104, 203, 87, 32, 73, 15, 71, 52
238, CIVILIZATION_AMERICA, 8, 49, 34, 21, 1, 0, 0, 1, 124, 28, 91, 420, 47, 23, 52, 21, 123, 139
238, CIVILIZATION_CANADA, 7, 33, 35, 21, 0, 0, 0, 2, 110, 19, 27, 581, 105, 46, 80, 105, 98, 82
238, CIVILIZATION_INDONESIA, 4, 25, 30, 21, 0, 0, 0, 8, 64, 5, 14, 409, 48, 36, 66, 24, 51, 70
238, CIVILIZATION_CARDIFF, 1, 11, 35, 23, 1, 0, 0, 0, 12, 7, 273, 36, 6, 5, 9, 0, 7, 37
238, CIVILIZATION_KANDY, 1, 9, 36, 23, 4, 0, 0, 0, 13, 2, 36, 39, 5, 5, 9, 0, 3, 27
238, CIVILIZATION_LISBON, 1, 12, 36, 22, 0, 0, 0, 0, 14, 7, 1431, 1732, 8, 5, 27, 35, 3, 35
238, CIVILIZATION_RAPA_NUI, 1, 11, 36, 22, 5, 0, 0, 0, 13, 7, 616, 48, 7, 5, 31, 0, 2, 28
238, CIVILIZATION_ARMAGH, 1, 11, 35, 23, 0, 0, 0, 0, 12, 6, 111, 1447, 7, 5, 11, 20, 5, 27
238, CIVILIZATION_HATTUSA, 1, 7, 36, 22, 4, 0, 0, 0, 24, 11, 10, 0, 6, 4, 16, 0, 10, 18
238, CIVILIZATION_SINGAPORE, 1, 11, 36, 23, 5, 0, 0, 0, 24, 11, 0, 334, 6, 5, 12, 1, 9, 26
238, CIVILIZATION_BABYLON, 1, 11, 36, 23, 1, 0, 0, 0, 12, 8, 57, 0, 6, 3, 6, 0, 4, 30
238, CIVILIZATION_LA_VENTA, 1, 8, 36, 23, 2, 0, 0, 0, 13, 5, 46, 4368, 7, 4, 10, 48, 3, 20
238, CIVILIZATION_JERUSALEM, 1, 9, 36, 23, 4, 0, 0, 0, 12, 8, 0, 15547, 7, 5, 8, 119, 8, 19
238, CIVILIZATION_FREE_CITIES, 1, 5, 36, 20, 4, 0, 0, 0, 7, 1, 0, 0, 2, 1, 1, 0, 4, 16
238, CIVILIZATION_MAYA, 12, 138, 53, 33, 6, 4, 0, 0, 240, 79, 3232, 3358, 342, 176, 367, 167, 598, 373
238, CIVILIZATION_EGYPT, 11, 91, 44, 31, 13, 2, 1, 1, 237, 60, 14160, 3016, 218, 179, 626, 87, 419, 263
239, CIVILIZATION_MAPUCHE, 6, 35, 36, 22, 0, 0, 0, 0, 80, 11, 13, 50, 96, 46, 28, 18, 83, 93
