Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
73, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
73, 22, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
73, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
73, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
73, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
73, 63, 33, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
73, 0, 92, 15, 38, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 21
73, 1, 94, 24, 29, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
74, 2, 117, 21, 44, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
74, 3, 77, 21, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 13
74, 4, 130, 18, 28, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 35
74, 5, 81, 18, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 20
74, 6, 58, 12, 24, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 12
74, 7, 68, 15, 21, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 18
74, 8, 90, 15, 41, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 12
74, 9, 63, 15, 19, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15
74, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
74, 12, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 13, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 15, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 20, 45, 18, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 22, 43, 18, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
74, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
74, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
74, 63, 33, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
74, 0, 92, 15, 38, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 21
74, 1, 95, 24, 30, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
75, 2, 118, 21, 45, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
75, 3, 77, 21, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 13
75, 4, 140, 18, 36, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 37
75, 5, 81, 18, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 20
75, 6, 61, 15, 24, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 12
75, 7, 68, 15, 21, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 18
75, 8, 90, 15, 41, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 12
75, 9, 63, 15, 19, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15
75, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
75, 12, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 13, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
75, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 15, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
75, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
75, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
75, 20, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 22, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
75, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
75, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
75, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
75, 63, 33, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
75, 0, 92, 15, 38, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 21
75, 1, 97, 24, 30, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 23
76, 2, 118, 21, 45, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
76, 3, 77, 21, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 13
76, 4, 142, 18, 38, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 37
76, 5, 81, 18, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 20
76, 6, 66, 15, 26, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 13
76, 7, 70, 15, 21, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
76, 8, 91, 15, 41, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 13
76, 9, 64, 15, 20, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15
76, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
76, 12, 52, 21, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
76, 13, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
76, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 15, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
76, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
76, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
76, 20, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 22, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
76, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
76, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
76, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
76, 63, 33, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
76, 0, 92, 15, 38, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 21
76, 1, 100, 24, 31, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 25
77, 2, 118, 21, 45, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
77, 3, 79, 21, 29, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 13
77, 4, 142, 18, 38, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 37
77, 5, 81, 18, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 20
77, 6, 67, 15, 26, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 14
77, 7, 70, 15, 21, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
77, 8, 92, 15, 42, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 13
77, 9, 68, 18, 20, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 16
77, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
77, 12, 54, 21, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
77, 13, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
77, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 15, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
77, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
77, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
77, 20, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 22, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
77, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
77, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
77, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
77, 63, 33, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
77, 0, 92, 15, 38, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 21
77, 1, 100, 24, 31, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 25
78, 2, 119, 21, 46, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
78, 3, 80, 21, 29, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14
78, 4, 142, 18, 38, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 37
78, 5, 82, 18, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 20
78, 6, 68, 15, 27, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 14
78, 7, 71, 15, 22, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
78, 8, 92, 15, 42, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 13
78, 9, 77, 18, 26, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 19
78, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
78, 12, 54, 21, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
78, 13, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
78, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 15, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
78, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
78, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
78, 20, 49, 21, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 22, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
78, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
78, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
78, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
78, 63, 33, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
78, 0, 95, 15, 39, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
78, 1, 100, 24, 31, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 25
79, 2, 120, 21, 47, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
79, 3, 81, 21, 30, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14
79, 4, 142, 18, 38, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 37
79, 5, 86, 18, 27, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
79, 6, 70, 15, 27, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
79, 7, 70, 15, 21, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
79, 8, 100, 15, 48, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 13
79, 9, 77, 18, 26, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 19
79, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
79, 12, 54, 21, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
79, 13, 48, 21, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 15, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
79, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
79, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
79, 20, 49, 21, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 22, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
79, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
79, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
79, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
79, 63, 35, 15, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
79, 0, 101, 18, 39, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 26
79, 1, 101, 24, 32, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 25
80, 2, 129, 21, 53, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 33
80, 3, 81, 21, 30, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14
80, 4, 148, 21, 39, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 39
80, 5, 86, 18, 27, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
80, 6, 89, 15, 28, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 17
80, 7, 73, 15, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 19
80, 8, 100, 15, 48, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 13
80, 9, 79, 18, 26, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 19
80, 10, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 11, 53, 21, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
80, 12, 54, 21, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
80, 13, 50, 21, 13, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
80, 14, 51, 21, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 15, 50, 24, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 16, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
80, 18, 44, 21, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
80, 19, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
80, 20, 49, 21, 14, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 21, 47, 21, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 22, 46, 21, 13, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
80, 23, 45, 21, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
80, 24, 47, 18, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
80, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
80, 63, 35, 15, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
80, 0, 104, 18, 41, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 27
80, 1, 107, 27, 32, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 26
81, 2, 132, 24, 53, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 33
81, 3, 85, 21, 30, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 16
81, 4, 149, 21, 40, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 39
81, 5, 90, 21, 28, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
81, 6, 89, 15, 28, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 17
81, 7, 73, 15, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 19
81, 8, 124, 18, 50, 0, 0, 24, 15, 0, 0, 0, 0, 0, 0, 17
81, 9, 79, 18, 26, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 19
81, 10, 53, 24, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 11, 56, 24, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
81, 12, 57, 24, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
81, 13, 56, 24, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
81, 14, 54, 24, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 15, 52, 24, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
81, 16, 53, 24, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 17, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 18, 49, 24, 11, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 19, 51, 24, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 20, 54, 24, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
81, 21, 52, 24, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
81, 22, 51, 24, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 23, 50, 24, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 24, 50, 21, 15, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
81, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
81, 63, 43, 21, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
81, 0, 110, 21, 41, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 28
81, 1, 111, 27, 32, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
82, 2, 138, 24, 53, 5, 0, 22, 0, 0, 0, 0, 0, 0, 0, 34
82, 3, 88, 24, 30, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 16
82, 4, 149, 21, 40, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 39
82, 5, 90, 21, 28, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 23
82, 6, 92, 15, 28, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 20
82, 7, 81, 15, 21, 5, 0, 18, 0, 0, 0, 0, 0, 0, 0, 22
82, 8, 126, 18, 52, 0, 0, 24, 15, 0, 0, 0, 0, 0, 0, 17
82, 9, 79, 18, 26, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 19
82, 10, 55, 24, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 11, 58, 24, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
82, 12, 59, 24, 15, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
82, 13, 58, 24, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
82, 14, 56, 24, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 15, 56, 24, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
82, 16, 55, 24, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 18, 51, 24, 11, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 19, 53, 24, 13, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 20, 56, 24, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
82, 21, 54, 24, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
82, 22, 51, 24, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
82, 23, 52, 24, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 24, 52, 21, 15, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
82, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
82, 63, 45, 21, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0
82, 0, 112, 21, 41, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 30
82, 1, 111, 27, 32, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
83, 2, 152, 24, 55, 5, 10, 22, 0, 0, 0, 0, 0, 0, 0, 36
83, 3, 90, 24, 31, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 17
83, 4, 149, 21, 40, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 39
83, 5, 94, 21, 29, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 24
83, 6, 93, 15, 29, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 20
83, 7, 93, 15, 21, 5, 10, 18, 0, 0, 0, 0, 0, 0, 0, 24
83, 8, 133, 18, 52, 5, 0, 24, 15, 0, 0, 0, 0, 0, 0, 19
83, 9, 80, 18, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 19
83, 10, 57, 24, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 11, 60, 24, 14, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
83, 12, 61, 24, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
83, 13, 58, 24, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
83, 14, 60, 24, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 15, 58, 24, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
83, 16, 57, 24, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 18, 53, 24, 11, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 19, 55, 24, 13, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 20, 58, 24, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
83, 21, 57, 24, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
83, 22, 51, 24, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
83, 23, 54, 24, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 24, 54, 21, 15, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0
83, 62, 14, 12, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
83, 63, 45, 21, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0
83, 0, 115, 21, 41, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 31
83, 1, 112, 27, 33, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 30
84, 2, 154, 24, 55, 5, 10, 24, 0, 0, 0, 0, 0, 0, 0, 36
84, 3, 90, 24, 31, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 17
84, 4, 149, 21, 40, 10, 10, 14, 15, 0, 0, 0, 0, 0, 0, 39
84, 5, 95, 21, 30, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 24
84, 6, 99, 18, 29, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 23
84, 7, 93, 15, 21, 5, 10, 18, 0, 0, 0, 0, 0, 0, 0, 24
84, 8, 138, 18, 54, 5, 0, 24, 15, 0, 0, 0, 0, 0, 0, 22
84, 9, 83, 21, 27, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 19
84, 10, 62, 27, 15, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
84, 11, 64, 27, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
84, 12, 64, 27, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
84, 13, 61, 27, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
84, 14, 65, 27, 18, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
84, 15, 63, 27, 14, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0
84, 16, 62, 27, 15, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
84, 18, 58, 27, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
84, 19, 60, 27, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0
