Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
74, CIVILIZATION_MAPUCHE, 38, 11, 3, 12, 4, 0, 0, 36, 64, 0
74, CIVILIZATION_SCOTLAND, 33, 12, 0, 8, 0, 0, 0, 90, 90, 0
74, CIVILIZATION_GRAN_COLOMBIA, 34, 14, 0, 7, 3, 11, 0, 23, 23, 0
74, CIVILIZATION_GREECE, 29, 11, 0, 7, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_AMERICA, 30, 10, 0, 6, 2, 0, 0, 8, 8, 0
74, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
74, CIVILIZATION_KONGO, 36, 11, 2, 11, 3, 0, 0, 0, 0, 0
74, CIVILIZATION_INDONESIA, 23, 15, 0, 5, 0, 0, 0, 25, 25, 0
74, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_KANDY, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_LISBON, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 3, 0, 0, 0, 0, 0
74, CIVILIZATION_ARMAGH, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_BABYLON, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
74, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_MAYA, 34, 11, 6, 7, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_EGYPT, 34, 13, 0, 8, 10, 0, 0, 55, 55, 0
75, CIVILIZATION_MAPUCHE, 39, 11, 3, 13, 4, 0, 0, 38, 66, 0
75, CIVILIZATION_SCOTLAND, 33, 12, 0, 8, 0, 0, 0, 92, 92, 0
75, CIVILIZATION_GRAN_COLOMBIA, 41, 14, 1, 7, 3, 11, 0, 24, 24, 0
75, CIVILIZATION_GREECE, 29, 11, 0, 7, 6, 0, 0, 0, 0, 0
75, CIVILIZATION_AMERICA, 30, 10, 0, 6, 2, 0, 0, 9, 9, 0
75, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
75, CIVILIZATION_KONGO, 36, 11, 2, 11, 3, 0, 0, 0, 0, 0
75, CIVILIZATION_INDONESIA, 23, 15, 0, 5, 0, 0, 0, 26, 26, 0
75, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_KANDY, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_LISBON, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 3, 0, 0, 0, 0, 0
75, CIVILIZATION_ARMAGH, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_BABYLON, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
75, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_MAYA, 34, 11, 6, 7, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_EGYPT, 34, 13, 0, 8, 10, 0, 0, 58, 58, 0
76, CIVILIZATION_MAPUCHE, 39, 11, 3, 13, 4, 0, 0, 40, 68, 0
76, CIVILIZATION_SCOTLAND, 33, 12, 0, 8, 0, 0, 0, 93, 93, 0
76, CIVILIZATION_GRAN_COLOMBIA, 41, 15, 1, 8, 3, 11, 0, 25, 25, 0
76, CIVILIZATION_GREECE, 31, 11, 0, 7, 6, 0, 0, 0, 0, 0
76, CIVILIZATION_AMERICA, 30, 10, 1, 6, 2, 0, 0, 10, 10, 0
76, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
76, CIVILIZATION_KONGO, 36, 11, 2, 11, 3, 0, 0, 0, 0, 0
76, CIVILIZATION_INDONESIA, 23, 15, 0, 6, 0, 0, 0, 27, 27, 0
76, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_KANDY, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_LISBON, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 4, 0, 0, 0, 0, 0
76, CIVILIZATION_ARMAGH, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_BABYLON, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
76, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_MAYA, 34, 11, 6, 7, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_EGYPT, 34, 13, 0, 9, 10, 0, 0, 61, 61, 0
77, CIVILIZATION_MAPUCHE, 39, 11, 3, 13, 4, 0, 0, 42, 70, 0
77, CIVILIZATION_SCOTLAND, 33, 12, 1, 8, 0, 0, 0, 94, 94, 0
77, CIVILIZATION_GRAN_COLOMBIA, 42, 15, 1, 8, 3, 11, 0, 26, 26, 0
77, CIVILIZATION_GREECE, 31, 11, 0, 7, 6, 0, 0, 0, 0, 0
77, CIVILIZATION_AMERICA, 30, 10, 1, 6, 2, 0, 0, 11, 11, 0
77, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
77, CIVILIZATION_KONGO, 36, 11, 2, 12, 3, 0, 0, 0, 0, 0
77, CIVILIZATION_INDONESIA, 23, 15, 0, 6, 0, 0, 0, 28, 28, 0
77, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_KANDY, 10, 12, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_LISBON, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_ARMAGH, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_BABYLON, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
77, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_MAYA, 34, 11, 6, 7, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_EGYPT, 35, 13, 0, 9, 10, 0, 0, 64, 64, 0
78, CIVILIZATION_MAPUCHE, 39, 14, 3, 13, 4, 0, 0, 44, 72, 0
78, CIVILIZATION_SCOTLAND, 33, 12, 1, 8, 0, 0, 0, 95, 95, 0
78, CIVILIZATION_GRAN_COLOMBIA, 42, 15, 1, 8, 3, 11, 0, 27, 27, 0
78, CIVILIZATION_GREECE, 31, 11, 0, 7, 6, 0, 0, 0, 0, 0
78, CIVILIZATION_AMERICA, 30, 10, 1, 7, 2, 0, 0, 12, 12, 0
78, CIVILIZATION_CANADA, 21, 16, 1, 5, 2, 0, 0, 0, 0, 0
78, CIVILIZATION_KONGO, 37, 11, 2, 12, 3, 0, 0, 0, 0, 0
78, CIVILIZATION_INDONESIA, 30, 15, 0, 7, 0, 0, 0, 29, 29, 0
78, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_KANDY, 11, 12, 0, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_LISBON, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 5, 0, 0, 0, 0, 0
78, CIVILIZATION_ARMAGH, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
78, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_MAYA, 34, 11, 6, 7, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_EGYPT, 35, 13, 0, 9, 10, 0, 0, 67, 67, 0
79, CIVILIZATION_MAPUCHE, 39, 14, 3, 14, 0, 0, 0, 46, 74, 0
79, CIVILIZATION_SCOTLAND, 33, 12, 1, 9, 0, 0, 0, 96, 96, 0
79, CIVILIZATION_GRAN_COLOMBIA, 42, 15, 1, 8, 3, 11, 0, 28, 28, 0
79, CIVILIZATION_GREECE, 32, 11, 1, 6, 6, 0, 0, 0, 0, 0
79, CIVILIZATION_AMERICA, 30, 10, 1, 7, 2, 0, 0, 13, 13, 0
79, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
79, CIVILIZATION_KONGO, 44, 11, 2, 13, 3, 0, 0, 0, 0, 0
79, CIVILIZATION_INDONESIA, 30, 15, 0, 7, 0, 0, 0, 30, 30, 0
79, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_KANDY, 11, 12, 0, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_LISBON, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 5, 0, 0, 0, 0, 0
79, CIVILIZATION_ARMAGH, 9, 12, 1, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
79, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_MAYA, 37, 11, 6, 7, 0, 0, 0, 1, 1, 0
79, CIVILIZATION_EGYPT, 35, 14, 0, 9, 10, 0, 0, 70, 70, 0
80, CIVILIZATION_MAPUCHE, 47, 14, 3, 15, 4, 0, 0, 48, 76, 0
80, CIVILIZATION_SCOTLAND, 34, 12, 1, 9, 0, 0, 0, 97, 97, 0
80, CIVILIZATION_GRAN_COLOMBIA, 42, 15, 1, 9, 3, 11, 0, 29, 29, 0
80, CIVILIZATION_GREECE, 32, 11, 1, 6, 6, 0, 0, 0, 0, 0
80, CIVILIZATION_AMERICA, 33, 10, 1, 7, 0, 3, 0, 14, 14, 0
80, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
80, CIVILIZATION_KONGO, 44, 11, 2, 13, 3, 0, 0, 0, 0, 0
80, CIVILIZATION_INDONESIA, 30, 15, 0, 7, 0, 0, 0, 31, 31, 0
80, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_KANDY, 11, 12, 0, 4, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_LISBON, 11, 12, 1, 4, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 3, 0, 0, 0, 0, 0
80, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 5, 0, 0, 0, 0, 0
80, CIVILIZATION_ARMAGH, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
80, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_MAYA, 37, 11, 6, 9, 0, 0, 0, 2, 2, 0
80, CIVILIZATION_EGYPT, 35, 14, 0, 9, 10, 0, 0, 73, 73, 0
81, CIVILIZATION_MAPUCHE, 47, 14, 3, 15, 4, 0, 0, 50, 78, 0
81, CIVILIZATION_SCOTLAND, 34, 12, 1, 9, 0, 0, 0, 99, 99, 0
81, CIVILIZATION_GRAN_COLOMBIA, 42, 15, 1, 10, 3, 11, 0, 30, 30, 0
81, CIVILIZATION_GREECE, 32, 11, 1, 7, 6, 0, 0, 0, 0, 0
81, CIVILIZATION_AMERICA, 33, 10, 1, 7, 6, 3, 0, 15, 15, 0
81, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
81, CIVILIZATION_KONGO, 46, 13, 2, 14, 3, 3, 0, 0, 0, 0
81, CIVILIZATION_INDONESIA, 30, 15, 0, 7, 0, 0, 0, 32, 32, 0
81, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_KANDY, 11, 12, 0, 4, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_LISBON, 11, 12, 1, 4, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 3, 0, 0, 0, 0, 0
81, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_CAGUANA, 9, 12, 0, 3, 5, 0, 0, 0, 0, 0
81, CIVILIZATION_ARMAGH, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_HONG_KONG, 8, 11, 0, 4, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 3, 0, 0, 0, 0, 0
81, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_MAYA, 38, 11, 6, 9, 0, 0, 0, 3, 3, 0
81, CIVILIZATION_EGYPT, 36, 14, 0, 9, 10, 0, 0, 76, 76, 0
82, CIVILIZATION_MAPUCHE, 47, 14, 3, 15, 4, 0, 0, 52, 80, 0
82, CIVILIZATION_SCOTLAND, 34, 12, 1, 9, 0, 0, 0, 101, 101, 0
82, CIVILIZATION_GRAN_COLOMBIA, 43, 15, 1, 10, 3, 11, 0, 31, 31, 0
82, CIVILIZATION_GREECE, 32, 11, 1, 7, 6, 0, 0, 0, 0, 0
82, CIVILIZATION_AMERICA, 33, 10, 1, 7, 6, 3, 0, 16, 16, 0
82, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 0, 0, 0, 0, 0
82, CIVILIZATION_KONGO, 46, 13, 2, 15, 3, 3, 0, 0, 0, 0
82, CIVILIZATION_INDONESIA, 31, 15, 0, 7, 0, 0, 0, 33, 33, 0
82, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_KANDY, 11, 12, 0, 4, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_LISBON, 11, 12, 1, 4, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 3, 0, 0, 0, 0, 0
82, CIVILIZATION_MOHENJO_DARO, 9, 12, 0, 7, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_CAGUANA, 9, 12, 1, 3, 5, 0, 0, 0, 0, 0
82, CIVILIZATION_ARMAGH, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_LA_VENTA, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 4, 0, 0, 0, 0, 0
82, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_MAYA, 38, 11, 6, 9, 0, 0, 0, 4, 4, 0
82, CIVILIZATION_EGYPT, 36, 14, 0, 9, 10, 0, 0, 79, 79, 0
83, CIVILIZATION_MAPUCHE, 48, 17, 3, 16, 0, 8, 0, 54, 82, 0
83, CIVILIZATION_SCOTLAND, 34, 12, 1, 9, 0, 0, 0, 103, 103, 0
83, CIVILIZATION_GRAN_COLOMBIA, 43, 15, 1, 10, 3, 11, 0, 32, 32, 0
83, CIVILIZATION_GREECE, 32, 13, 1, 7, 6, 0, 0, 0, 0, 0
83, CIVILIZATION_AMERICA, 33, 10, 1, 7, 8, 3, 0, 17, 17, 0
83, CIVILIZATION_CANADA, 21, 16, 1, 4, 2, 8, 0, 0, 0, 0
83, CIVILIZATION_KONGO, 47, 13, 2, 15, 3, 3, 0, 0, 0, 0
83, CIVILIZATION_INDONESIA, 31, 15, 0, 7, 0, 0, 0, 34, 34, 0
83, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_KANDY, 11, 12, 0, 4, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_LISBON, 11, 12, 1, 4, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 3, 0, 0, 0, 0, 0
83, CIVILIZATION_MOHENJO_DARO, 9, 12, 1, 7, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_CAGUANA, 9, 12, 1, 3, 5, 0, 0, 0, 0, 0
83, CIVILIZATION_ARMAGH, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_LA_VENTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 4, 0, 0, 0, 0, 0
83, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_MAYA, 39, 11, 6, 9, 7, 0, 0, 5, 5, 0
83, CIVILIZATION_EGYPT, 36, 14, 0, 10, 10, 0, 0, 82, 82, 0
84, CIVILIZATION_MAPUCHE, 49, 17, 3, 16, 0, 8, 0, 56, 84, 0
84, CIVILIZATION_SCOTLAND, 34, 12, 1, 9, 0, 0, 0, 105, 105, 0
84, CIVILIZATION_GRAN_COLOMBIA, 43, 15, 1, 10, 3, 11, 0, 33, 33, 0
84, CIVILIZATION_GREECE, 33, 13, 1, 7, 6, 0, 0, 0, 0, 0
84, CIVILIZATION_AMERICA, 33, 10, 1, 7, 8, 3, 0, 21, 21, 0
84, CIVILIZATION_CANADA, 22, 16, 1, 4, 2, 8, 0, 0, 0, 0
84, CIVILIZATION_KONGO, 47, 13, 3, 15, 3, 3, 0, 0, 0, 0
84, CIVILIZATION_INDONESIA, 31, 15, 0, 7, 0, 0, 0, 35, 35, 0
84, CIVILIZATION_CARDIFF, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_KANDY, 11, 12, 0, 5, 6, 0, 0, 0, 0, 0
84, CIVILIZATION_LISBON, 11, 12, 1, 4, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_RAPA_NUI, 9, 12, 0, 4, 3, 0, 0, 0, 0, 0
84, CIVILIZATION_MOHENJO_DARO, 9, 12, 1, 7, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_CAGUANA, 9, 12, 1, 3, 5, 0, 0, 0, 0, 0
84, CIVILIZATION_ARMAGH, 10, 12, 1, 4, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_HATTUSA, 7, 12, 0, 2, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_SINGAPORE, 9, 12, 0, 4, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_BABYLON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_LA_VENTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_VALLETTA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_JERUSALEM, 10, 12, 1, 4, 4, 0, 0, 0, 0, 0
84, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_MAYA, 39, 11, 6, 9, 7, 0, 0, 6, 6, 0
84, CIVILIZATION_EGYPT, 36, 14, 0, 10, 10, 0, 0, 105, 105, 0
85, CIVILIZATION_MAPUCHE, 49, 19, 3, 16, 0, 8, 0, 58, 86, 0
85, CIVILIZATION_SCOTLAND, 34, 12, 1, 9, 0, 0, 0, 107, 107, 0
85, CIVILIZATION_GRAN_COLOMBIA, 45, 15, 1, 10, 3, 11, 0, 33, 33, 0
85, CIVILIZATION_GREECE, 33, 13, 3, 7, 6, 0, 0, 0, 0, 0
85, CIVILIZATION_AMERICA, 33, 10, 1, 7, 8, 3, 0, 25, 25, 0
