Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
70, CIVILIZATION_KANDY, 1, 5, 7, 7, 0, 0, 0, 1, 10, 1, 222, 0, 4, 4, 5, 0, 3, 15
70, CIVILIZATION_LISBON, 1, 5, 4, 7, 6, 0, 0, 0, 10, 1, 244, 0, 4, 4, 8, 0, 3, 13
70, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 214, 0, 4, 4, 8, 0, 2, 12
70, CIVILIZATION_MOHENJO_DARO, 1, 7, 7, 7, 6, 0, 0, 0, 9, 4, 401, 0, 4, 4, 6, 0, 4, 19
70, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 241, 0, 4, 6, 8, 0, 3, 10
70, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 2, 0, 0, 0, 9, 1, 345, 147, 4, 4, 4, 4, 3, 13
70, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 6, 0, 0, 0, 8, 0, 194, 0, 4, 3, 4, 0, 2, 15
70, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 423, 0, 4, 3, 5, 0, 5, 7
70, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 184, 66, 4, 4, 4, 0, 5, 12
70, CIVILIZATION_BABYLON, 1, 6, 7, 6, 3, 0, 0, 0, 7, 0, 88, 0, 4, 2, 4, 0, 1, 17
70, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 225, 209, 5, 4, 5, 8, 2, 10
70, CIVILIZATION_VALLETTA, 1, 6, 6, 6, 1, 0, 0, 0, 7, 3, 235, 0, 4, 2, 5, 0, 2, 23
70, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 259, 0, 4, 4, 5, 0, 4, 9
70, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 4, 0, 0, 0, 10, 3, 331, 86, 4, 4, 10, 3, 6, 15
70, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70, CIVILIZATION_MAYA, 3, 8, 8, 5, 7, 0, 0, 0, 32, 7, 98, 12, 8, 5, 16, 0, 23, 30
70, CIVILIZATION_EGYPT, 3, 9, 8, 8, 6, 0, 0, 0, 32, 2, 90, 150, 10, 10, 18, 5, 24, 24
71, CIVILIZATION_MAPUCHE, 4, 16, 10, 7, 4, 0, 0, 0, 38, 9, 282, 247, 14, 11, 9, 7, 39, 48
71, CIVILIZATION_SCOTLAND, 3, 8, 8, 6, 4, 0, 0, 0, 32, 6, 156, 33, 7, 11, 14, 2, 25, 23
71, CIVILIZATION_GRAN_COLOMBIA, 3, 9, 7, 5, 7, 0, 0, 0, 34, 7, 405, 89, 7, 7, 24, 3, 27, 26
71, CIVILIZATION_GREECE, 3, 9, 8, 5, 8, 0, 0, 0, 29, 7, 250, 36, 8, 7, 8, 1, 33, 22
71, CIVILIZATION_AMERICA, 3, 7, 5, 4, 3, 0, 0, 0, 29, 5, 208, 93, 5, 4, 14, 1, 26, 22
71, CIVILIZATION_CANADA, 2, 5, 7, 5, 2, 0, 0, 4, 21, 6, 172, 324, 4, 4, 11, 14, 22, 15
71, CIVILIZATION_KONGO, 3, 14, 10, 5, 4, 0, 0, 0, 29, 6, 104, 25, 12, 5, 8, 1, 27, 41
71, CIVILIZATION_INDONESIA, 2, 7, 7, 5, 4, 0, 0, 7, 23, 2, 255, 112, 6, 6, 12, 9, 11, 23
71, CIVILIZATION_CARDIFF, 1, 6, 7, 7, 6, 0, 0, 0, 7, 2, 161, 0, 4, 4, 4, 0, 5, 15
71, CIVILIZATION_KANDY, 1, 6, 7, 7, 0, 0, 0, 1, 10, 1, 227, 0, 4, 4, 5, 0, 3, 18
71, CIVILIZATION_LISBON, 1, 5, 4, 7, 6, 0, 0, 0, 10, 1, 252, 0, 4, 4, 8, 0, 3, 13
71, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 222, 0, 4, 4, 8, 0, 2, 12
71, CIVILIZATION_MOHENJO_DARO, 1, 7, 7, 7, 6, 0, 0, 0, 9, 4, 407, 0, 4, 4, 6, 0, 4, 19
71, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 249, 0, 4, 6, 8, 0, 6, 7
71, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 2, 0, 0, 0, 9, 0, 348, 150, 4, 4, 4, 3, 3, 13
71, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 6, 0, 0, 0, 8, 0, 199, 0, 4, 3, 4, 0, 2, 15
71, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 428, 0, 4, 3, 5, 0, 5, 7
71, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 189, 67, 4, 4, 4, 0, 5, 12
71, CIVILIZATION_BABYLON, 1, 6, 7, 6, 3, 0, 0, 0, 7, 0, 91, 0, 4, 2, 4, 0, 1, 17
71, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 230, 217, 5, 4, 5, 8, 2, 10
71, CIVILIZATION_VALLETTA, 1, 6, 6, 6, 1, 0, 0, 0, 7, 3, 240, 0, 4, 2, 5, 0, 2, 23
71, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 264, 0, 4, 4, 5, 0, 4, 9
71, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 4, 0, 0, 0, 10, 3, 340, 90, 4, 4, 10, 3, 6, 15
71, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71, CIVILIZATION_MAYA, 3, 8, 8, 5, 7, 0, 0, 0, 33, 7, 112, 12, 8, 5, 16, 0, 23, 30
71, CIVILIZATION_EGYPT, 3, 9, 9, 8, 6, 0, 0, 0, 32, 3, 109, 156, 11, 10, 19, 5, 25, 25
72, CIVILIZATION_MAPUCHE, 4, 16, 11, 7, 5, 0, 0, 0, 38, 9, 283, 306, 14, 11, 9, 7, 39, 48
72, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 4, 0, 0, 0, 32, 6, 169, 34, 7, 11, 12, 1, 25, 23
72, CIVILIZATION_GRAN_COLOMBIA, 3, 9, 7, 5, 7, 0, 0, 0, 34, 7, 184, 92, 7, 7, 24, 3, 27, 26
72, CIVILIZATION_GREECE, 3, 10, 8, 6, 8, 0, 0, 0, 29, 8, 255, 36, 9, 8, 7, 0, 40, 26
72, CIVILIZATION_AMERICA, 3, 8, 5, 4, 3, 0, 0, 0, 29, 5, 225, 94, 6, 4, 16, 1, 28, 24
72, CIVILIZATION_CANADA, 2, 6, 7, 5, 2, 0, 0, 4, 21, 6, 184, 338, 5, 5, 13, 14, 22, 18
72, CIVILIZATION_KONGO, 3, 14, 10, 5, 4, 0, 0, 0, 29, 6, 81, 2, 12, 5, 11, 1, 28, 42
72, CIVILIZATION_INDONESIA, 2, 7, 7, 5, 4, 0, 0, 7, 23, 2, 268, 121, 6, 6, 12, 9, 11, 23
72, CIVILIZATION_CARDIFF, 1, 6, 7, 7, 6, 0, 0, 0, 7, 2, 165, 0, 4, 4, 4, 0, 5, 15
72, CIVILIZATION_KANDY, 1, 6, 8, 7, 0, 0, 0, 1, 10, 1, 231, 0, 4, 4, 5, 0, 3, 18
72, CIVILIZATION_LISBON, 1, 5, 5, 7, 6, 0, 0, 0, 10, 1, 260, 0, 4, 4, 8, 0, 3, 13
72, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 230, 0, 4, 4, 8, 0, 2, 12
72, CIVILIZATION_MOHENJO_DARO, 1, 7, 7, 7, 6, 0, 0, 0, 9, 4, 413, 0, 4, 4, 6, 0, 4, 19
72, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 257, 0, 4, 6, 8, 0, 3, 10
72, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 1, 0, 0, 0, 9, 0, 353, 153, 4, 3, 6, 2, 3, 12
72, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 6, 0, 0, 0, 8, 0, 203, 0, 4, 3, 4, 0, 2, 15
72, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 433, 0, 4, 3, 5, 0, 5, 7
72, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 193, 68, 4, 4, 4, 0, 5, 12
72, CIVILIZATION_BABYLON, 1, 6, 7, 6, 3, 0, 0, 0, 7, 0, 95, 0, 4, 2, 4, 0, 1, 17
72, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 235, 225, 5, 4, 5, 8, 2, 10
72, CIVILIZATION_VALLETTA, 1, 6, 6, 6, 1, 0, 0, 0, 7, 3, 246, 0, 4, 2, 5, 0, 2, 23
72, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 270, 0, 4, 4, 5, 0, 4, 9
72, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 4, 0, 0, 0, 10, 4, 349, 94, 4, 4, 10, 3, 6, 15
72, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72, CIVILIZATION_MAYA, 3, 9, 9, 5, 7, 0, 0, 0, 33, 7, 125, 12, 13, 6, 16, 0, 24, 32
72, CIVILIZATION_EGYPT, 3, 9, 9, 8, 6, 0, 0, 0, 33, 3, 54, 161, 11, 11, 19, 5, 23, 29
73, CIVILIZATION_MAPUCHE, 4, 15, 11, 7, 5, 0, 0, 0, 38, 9, 285, 314, 15, 10, 9, 7, 38, 45
73, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 4, 0, 0, 0, 33, 6, 181, 35, 7, 11, 12, 1, 25, 23
73, CIVILIZATION_GRAN_COLOMBIA, 3, 9, 7, 6, 7, 0, 0, 0, 34, 7, 223, 95, 7, 7, 24, 3, 27, 26
73, CIVILIZATION_GREECE, 3, 10, 8, 6, 8, 0, 0, 0, 29, 8, 261, 36, 9, 8, 7, 0, 40, 26
73, CIVILIZATION_AMERICA, 3, 8, 5, 4, 3, 0, 0, 0, 30, 6, 180, 95, 6, 4, 14, 1, 30, 24
73, CIVILIZATION_CANADA, 2, 6, 7, 5, 2, 0, 0, 5, 21, 6, 196, 352, 5, 5, 13, 14, 22, 18
73, CIVILIZATION_KONGO, 4, 15, 11, 5, 4, 0, 0, 0, 36, 6, 60, 4, 14, 5, 12, 1, 30, 46
73, CIVILIZATION_INDONESIA, 2, 7, 7, 5, 4, 0, 0, 7, 23, 2, 280, 131, 6, 6, 12, 9, 11, 23
73, CIVILIZATION_CARDIFF, 1, 6, 7, 7, 6, 0, 0, 0, 7, 2, 170, 0, 4, 4, 4, 0, 5, 15
73, CIVILIZATION_KANDY, 1, 6, 9, 7, 0, 0, 0, 1, 10, 1, 235, 0, 4, 4, 5, 0, 3, 18
73, CIVILIZATION_LISBON, 1, 5, 6, 7, 6, 0, 0, 1, 10, 1, 7, 0, 4, 4, 8, 0, 3, 13
73, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 238, 0, 4, 4, 8, 0, 2, 12
73, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 419, 0, 5, 4, 7, 0, 4, 19
73, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 265, 0, 4, 6, 8, 0, 6, 7
73, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 1, 0, 0, 0, 9, 0, 359, 156, 4, 3, 6, 2, 3, 12
73, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 6, 0, 0, 0, 8, 0, 208, 0, 4, 3, 4, 0, 2, 15
73, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 438, 0, 4, 3, 5, 0, 5, 7
73, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 198, 69, 4, 4, 4, 0, 5, 12
73, CIVILIZATION_BABYLON, 1, 6, 7, 6, 3, 0, 0, 0, 7, 0, 98, 0, 4, 2, 4, 0, 1, 17
73, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 240, 233, 5, 4, 5, 8, 2, 10
73, CIVILIZATION_VALLETTA, 1, 6, 6, 6, 1, 0, 0, 0, 7, 3, 251, 0, 4, 2, 5, 0, 2, 23
73, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 275, 0, 4, 4, 5, 0, 4, 9
73, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 4, 0, 0, 0, 10, 4, 358, 114, 4, 4, 10, 19, 6, 15
73, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73, CIVILIZATION_MAYA, 3, 9, 9, 5, 7, 0, 0, 0, 33, 7, 138, 12, 13, 6, 16, 0, 24, 32
73, CIVILIZATION_EGYPT, 3, 10, 9, 8, 6, 0, 0, 0, 34, 3, 72, 166, 10, 11, 18, 5, 23, 31
74, CIVILIZATION_MAPUCHE, 4, 16, 11, 7, 5, 0, 0, 0, 38, 9, 285, 321, 17, 11, 9, 7, 39, 47
74, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 4, 0, 0, 0, 33, 6, 193, 36, 7, 11, 12, 1, 25, 23
74, CIVILIZATION_GRAN_COLOMBIA, 3, 9, 7, 6, 7, 0, 0, 0, 34, 7, 247, 99, 7, 7, 24, 3, 27, 26
74, CIVILIZATION_GREECE, 3, 10, 8, 6, 8, 0, 0, 0, 29, 8, 267, 36, 9, 8, 7, 0, 37, 23
74, CIVILIZATION_AMERICA, 3, 8, 5, 5, 3, 0, 0, 0, 30, 6, 194, 96, 6, 4, 12, 1, 30, 24
74, CIVILIZATION_CANADA, 2, 6, 7, 5, 2, 0, 0, 5, 21, 6, 209, 366, 5, 5, 13, 14, 22, 18
74, CIVILIZATION_KONGO, 4, 15, 11, 5, 1, 0, 0, 0, 36, 6, 67, 6, 14, 5, 12, 1, 30, 46
74, CIVILIZATION_INDONESIA, 2, 7, 7, 5, 4, 0, 0, 8, 23, 2, 293, 10, 6, 6, 12, 9, 11, 23
74, CIVILIZATION_CARDIFF, 1, 7, 7, 7, 6, 0, 0, 0, 7, 3, 175, 0, 4, 4, 4, 0, 5, 16
74, CIVILIZATION_KANDY, 1, 6, 9, 7, 0, 0, 0, 1, 10, 1, 240, 0, 4, 4, 5, 0, 3, 18
74, CIVILIZATION_LISBON, 1, 5, 7, 7, 6, 0, 0, 1, 10, 1, 14, 0, 4, 4, 8, 0, 3, 13
74, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 246, 0, 4, 4, 8, 0, 2, 12
74, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 425, 0, 5, 4, 7, 0, 4, 19
74, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 273, 0, 4, 6, 8, 0, 3, 10
74, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 1, 0, 0, 0, 9, 0, 364, 159, 4, 4, 6, 2, 3, 12
74, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 5, 0, 0, 0, 8, 0, 212, 0, 4, 3, 4, 0, 2, 15
74, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 443, 0, 4, 3, 5, 0, 5, 7
74, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 202, 70, 4, 4, 4, 0, 5, 11
74, CIVILIZATION_BABYLON, 1, 6, 7, 7, 3, 0, 0, 0, 7, 0, 102, 0, 4, 2, 4, 0, 1, 17
74, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 245, 241, 5, 4, 5, 8, 2, 10
74, CIVILIZATION_VALLETTA, 1, 6, 6, 7, 1, 0, 0, 0, 7, 3, 256, 0, 4, 2, 5, 0, 2, 23
74, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 281, 0, 4, 4, 5, 0, 4, 9
74, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 4, 0, 0, 0, 10, 4, 137, 133, 4, 4, 10, 19, 6, 15
74, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, CIVILIZATION_MAYA, 3, 9, 9, 5, 7, 0, 0, 0, 34, 7, 151, 12, 13, 6, 16, 0, 24, 35
74, CIVILIZATION_EGYPT, 3, 11, 10, 8, 6, 0, 0, 0, 34, 3, 90, 171, 11, 12, 18, 5, 23, 34
75, CIVILIZATION_MAPUCHE, 4, 17, 11, 7, 5, 0, 0, 0, 39, 9, 286, 329, 18, 11, 9, 7, 40, 49
75, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 5, 0, 0, 0, 33, 6, 204, 38, 7, 11, 12, 2, 25, 23
75, CIVILIZATION_GRAN_COLOMBIA, 4, 10, 7, 6, 7, 0, 0, 0, 41, 8, 271, 102, 7, 8, 24, 3, 29, 33
75, CIVILIZATION_GREECE, 3, 10, 8, 6, 8, 0, 0, 0, 29, 8, 273, 36, 9, 8, 7, 0, 40, 26
75, CIVILIZATION_AMERICA, 3, 8, 6, 5, 3, 0, 0, 0, 30, 6, 206, 97, 6, 4, 12, 1, 30, 24
75, CIVILIZATION_CANADA, 2, 6, 8, 5, 2, 0, 0, 5, 21, 6, 221, 380, 5, 5, 13, 14, 22, 18
75, CIVILIZATION_KONGO, 4, 15, 11, 5, 1, 0, 0, 0, 36, 6, 74, 8, 14, 5, 12, 1, 30, 46
75, CIVILIZATION_INDONESIA, 2, 7, 7, 5, 4, 0, 0, 8, 23, 3, 90, 20, 7, 6, 11, 9, 12, 23
75, CIVILIZATION_CARDIFF, 1, 7, 7, 7, 6, 0, 0, 0, 7, 3, 180, 0, 4, 4, 4, 0, 5, 16
75, CIVILIZATION_KANDY, 1, 6, 9, 7, 0, 0, 0, 1, 10, 1, 244, 0, 4, 4, 5, 0, 3, 18
75, CIVILIZATION_LISBON, 1, 5, 8, 7, 6, 0, 0, 1, 10, 1, 21, 0, 4, 4, 8, 0, 3, 13
75, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 255, 0, 4, 4, 8, 0, 2, 12
75, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 431, 0, 5, 4, 7, 0, 4, 19
75, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 281, 0, 4, 6, 8, 0, 6, 7
75, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 1, 0, 0, 0, 9, 0, 369, 161, 4, 4, 6, 2, 3, 12
75, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 5, 0, 0, 0, 8, 0, 217, 0, 4, 3, 4, 0, 2, 15
75, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 448, 0, 4, 3, 5, 0, 5, 7
75, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 207, 71, 4, 4, 4, 0, 5, 11
75, CIVILIZATION_BABYLON, 1, 6, 7, 7, 3, 0, 0, 0, 7, 0, 105, 0, 4, 2, 4, 0, 1, 17
75, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 250, 249, 5, 4, 5, 8, 2, 10
75, CIVILIZATION_VALLETTA, 1, 6, 6, 7, 1, 0, 0, 0, 7, 3, 262, 0, 4, 2, 5, 0, 2, 23
75, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 286, 0, 4, 4, 5, 0, 4, 9
75, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 4, 0, 0, 0, 10, 4, 146, 152, 4, 4, 10, 19, 6, 15
75, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75, CIVILIZATION_MAYA, 3, 9, 9, 5, 7, 0, 0, 0, 34, 8, 164, 12, 15, 6, 16, 0, 24, 35
75, CIVILIZATION_EGYPT, 3, 11, 10, 8, 6, 0, 0, 0, 34, 3, 108, 176, 11, 12, 18, 5, 23, 34
76, CIVILIZATION_MAPUCHE, 4, 17, 11, 7, 5, 0, 0, 0, 39, 10, 286, 336, 18, 11, 9, 7, 43, 49
76, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 5, 0, 0, 0, 33, 6, 214, 40, 7, 11, 11, 2, 25, 23
76, CIVILIZATION_GRAN_COLOMBIA, 4, 11, 7, 6, 7, 0, 0, 0, 41, 8, 270, 105, 8, 10, 24, 3, 30, 35
76, CIVILIZATION_GREECE, 3, 10, 8, 6, 7, 0, 0, 0, 31, 8, 184, 36, 9, 8, 7, 0, 40, 26
76, CIVILIZATION_AMERICA, 3, 8, 6, 5, 3, 0, 0, 0, 30, 6, 253, 99, 8, 6, 8, 2, 28, 24
76, CIVILIZATION_CANADA, 2, 6, 8, 5, 2, 0, 0, 5, 21, 6, 233, 395, 5, 5, 13, 14, 22, 18
76, CIVILIZATION_KONGO, 4, 15, 11, 5, 2, 0, 0, 0, 36, 6, 78, 10, 14, 5, 12, 1, 30, 44
76, CIVILIZATION_INDONESIA, 2, 8, 7, 6, 4, 0, 0, 8, 23, 3, 102, 28, 8, 5, 12, 8, 13, 25
76, CIVILIZATION_CARDIFF, 1, 7, 7, 7, 6, 0, 0, 0, 7, 4, 185, 0, 4, 4, 4, 0, 5, 17
76, CIVILIZATION_KANDY, 1, 6, 9, 7, 0, 0, 0, 1, 10, 1, 249, 0, 4, 4, 5, 0, 3, 18
76, CIVILIZATION_LISBON, 1, 5, 9, 7, 6, 0, 0, 1, 10, 1, 31, 0, 4, 4, 10, 0, 3, 13
76, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 3, 33, 0, 4, 4, 8, 0, 2, 12
76, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 437, 0, 5, 4, 7, 0, 4, 19
76, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 289, 0, 5, 6, 8, 0, 3, 10
76, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 1, 0, 0, 0, 9, 0, 375, 164, 4, 4, 6, 2, 3, 12
76, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 5, 0, 0, 0, 8, 1, 221, 0, 4, 3, 4, 0, 2, 15
76, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 453, 0, 4, 3, 5, 0, 5, 7
76, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 211, 72, 4, 4, 4, 0, 5, 11
76, CIVILIZATION_BABYLON, 1, 6, 7, 7, 3, 0, 0, 0, 7, 0, 109, 0, 4, 2, 4, 0, 1, 17
76, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 255, 257, 5, 4, 5, 8, 2, 10
76, CIVILIZATION_VALLETTA, 1, 6, 6, 7, 1, 0, 0, 0, 7, 3, 267, 0, 4, 2, 5, 0, 2, 23
76, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 292, 0, 4, 4, 5, 0, 4, 9
76, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 5, 0, 0, 0, 10, 4, 154, 171, 4, 4, 10, 19, 6, 15
76, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, CIVILIZATION_MAYA, 3, 9, 9, 5, 7, 0, 0, 0, 34, 9, 177, 12, 17, 6, 16, 0, 24, 35
76, CIVILIZATION_EGYPT, 3, 12, 10, 8, 7, 0, 0, 0, 34, 4, 178, 182, 12, 13, 21, 5, 26, 36
77, CIVILIZATION_MAPUCHE, 4, 17, 11, 7, 3, 0, 0, 0, 39, 10, 288, 344, 18, 11, 9, 7, 43, 49
77, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 5, 0, 0, 0, 33, 6, 223, 42, 8, 11, 11, 2, 23, 23
77, CIVILIZATION_GRAN_COLOMBIA, 4, 11, 7, 6, 7, 0, 0, 0, 42, 8, 292, 108, 8, 9, 23, 2, 30, 34
77, CIVILIZATION_GREECE, 3, 10, 9, 6, 8, 0, 0, 0, 31, 8, 191, 36, 9, 8, 7, 0, 41, 26
77, CIVILIZATION_AMERICA, 3, 8, 6, 5, 3, 0, 0, 0, 30, 7, 261, 101, 8, 6, 8, 2, 29, 24
77, CIVILIZATION_CANADA, 2, 6, 8, 5, 2, 0, 0, 5, 21, 6, 245, 409, 5, 5, 13, 14, 22, 18
77, CIVILIZATION_KONGO, 4, 16, 11, 5, 2, 0, 0, 0, 36, 6, 83, 12, 14, 5, 12, 1, 30, 47
77, CIVILIZATION_INDONESIA, 2, 8, 7, 6, 4, 0, 0, 9, 23, 3, 114, 37, 8, 5, 12, 8, 13, 25
77, CIVILIZATION_CARDIFF, 1, 7, 7, 7, 6, 0, 0, 0, 7, 4, 190, 0, 4, 4, 4, 0, 5, 17
77, CIVILIZATION_KANDY, 1, 6, 9, 7, 0, 0, 0, 1, 10, 1, 253, 0, 4, 4, 5, 0, 3, 18
77, CIVILIZATION_LISBON, 1, 5, 9, 7, 6, 0, 0, 1, 10, 1, 41, 0, 4, 4, 10, 0, 3, 13
77, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 4, 41, 0, 4, 4, 8, 0, 2, 13
77, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 444, 0, 5, 4, 7, 0, 4, 19
77, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 294, 0, 4, 6, 5, 0, 6, 7
77, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 2, 0, 0, 0, 9, 0, 164, 167, 4, 4, 6, 2, 3, 12
77, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 4, 0, 0, 0, 8, 1, 226, 0, 4, 3, 4, 0, 2, 16
77, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 458, 0, 4, 3, 5, 0, 5, 7
77, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 216, 73, 4, 4, 4, 0, 5, 11
77, CIVILIZATION_BABYLON, 1, 6, 7, 7, 4, 0, 0, 0, 7, 0, 111, 0, 4, 2, 4, 0, 1, 17
